SeriousDlqin2yrs;age;NumberOfTime30-59DaysPastDueNotWorse;DebtRatio;NumberOfTimes90DaysLate;NumberOfTime60-89DaysPastDueNotWorse;MonthlyIncome;NumberOfDependents
0;45;2;0.145984;0;0;9000.000000;1.000000
0;56;0;0.339333;0;0;14000.000000;3.000000
0;47;0;0.306673;0;0;4000.000000;2.000000
0;53;1;2748.000000;0;0;;0.000000
0;57;0;0.482439;0;0;9167.000000;0.000000
0;58;0;0.176371;0;0;1184.000000;0.000000
0;37;1;0.274510;0;0;2345.000000;2.000000
0;83;0;0.079933;0;0;1200.000000;0.000000
0;69;0;0.113473;0;0;2916.000000;0.000000
0;68;1;962.000000;4;1;;0.000000
0;69;0;0.346109;0;0;6000.000000;1.000000
0;33;0;0.219260;0;0;3000.000000;0.000000
0;67;0;0.184110;0;0;9200.000000;1.000000
0;62;1;0.382640;0;0;4515.000000;0.000000
0;76;0;0.531368;0;0;5833.000000;0.000000
0;23;0;289.000000;0;0;;0.000000
0;25;0;560.000000;0;0;;0.000000
0;81;0;1.239238;0;0;6666.000000;1.000000
0;34;0;1.681656;0;0;1400.000000;3.000000
0;73;0;0.635538;0;0;8587.000000;0.000000
0;71;0;1591.000000;0;0;;0.000000
0;41;0;0.587462;0;0;4641.000000;2.000000
0;45;0;0.761873;0;0;6000.000000;2.000000
0;79;0;31.000000;0;0;;0.000000
0;63;0;399.000000;0;0;;1.000000
0;79;0;0.272332;0;0;4600.000000;0.000000
0;46;0;0.179682;0;0;10000.000000;3.000000
0;71;0;2221.000000;0;0;;0.000000
0;46;0;0.423558;0;0;10000.000000;3.000000
0;46;0;0.224751;0;0;25000.000000;0.000000
0;65;0;0.342394;0;0;2280.000000;1.000000
0;77;0;0.269858;0;0;1900.000000;0.000000
0;35;0;0.405045;0;0;2100.000000;0.000000
0;61;0;1.211352;0;0;9812.000000;1.000000
0;82;1;0.263812;0;0;7800.000000;0.000000
0;37;1;0.106620;0;0;4032.000000;2.000000
0;97;0;8.000000;0;0;;
0;44;0;0.379617;0;0;3600.000000;1.000000
0;73;0;2.347356;1;0;6940.000000;1.000000
0;49;0;0.328699;0;0;6400.000000;0.000000
0;48;0;0.240285;0;0;5892.000000;0.000000
0;31;1;0.289903;0;0;3000.000000;0.000000
0;40;0;0.123839;0;0;7000.000000;0.000000
0;54;3;0.501499;0;0;1000.000000;2.000000
0;58;0;0.201835;0;0;1525.000000;0.000000
0;64;1;0.670079;0;0;4200.000000;0.000000
0;67;0;367.000000;0;0;;0.000000
0;72;0;0.341841;0;0;4583.000000;0.000000
0;64;0;839.000000;0;0;;0.000000
0;74;1;2740.000000;0;0;;0.000000
0;44;3;0.563185;0;0;8300.000000;3.000000
0;61;0;5281.000000;0;0;;0.000000
0;44;0;0.379393;0;0;4580.000000;0.000000
0;48;0;0.609217;0;0;3753.000000;0.000000
0;44;0;0.231225;0;0;4220.000000;3.000000
0;51;0;0.202057;0;0;14000.000000;4.000000
0;44;0;1584.000000;0;0;;
0;80;0;0.000000;0;0;;
0;55;0;2.000000;0;0;;0.000000
0;64;0;0.399600;0;0;3500.000000;0.000000
0;48;1;1522.000000;0;0;;0.000000
0;79;0;0.140368;0;0;10500.000000;2.000000
0;72;0;2328.000000;0;0;;0.000000
0;53;0;0.000000;0;0;5000.000000;0.000000
0;51;0;0.707073;0;0;3901.000000;2.000000
0;53;0;3577.000000;0;0;;0.000000
0;63;0;0.312535;0;0;12500.000000;0.000000
0;23;0;0.329670;0;0;1000.000000;0.000000
0;29;2;1333.000000;0;0;;
0;79;0;0.373872;0;0;4875.000000;0.000000
0;52;0;0.379837;0;0;8708.000000;1.000000
0;56;0;0.129477;0;0;7900.000000;1.000000
0;58;0;2328.000000;0;0;;0.000000
0;68;2;0.122581;0;0;11885.000000;1.000000
0;73;0;0.006823;0;0;8500.000000;1.000000
0;50;0;0.068467;0;0;17000.000000;3.000000
0;33;0;0.229027;0;0;3885.000000;0.000000
0;49;0;0.415742;0;0;6847.000000;3.000000
0;37;0;0.002333;0;1;3000.000000;0.000000
0;60;0;0.504874;0;0;4000.000000;2.000000
0;45;0;0.037196;0;0;10000.000000;4.000000
0;59;0;0.031170;1;0;5100.000000;1.000000
0;30;0;578.000000;0;0;;0.000000
0;60;0;0.266709;0;0;25000.000000;1.000000
0;37;1;0.333731;0;0;7550.000000;4.000000
0;59;0;0.256905;0;0;5285.000000;0.000000
0;67;0;0.531387;0;0;2500.000000;0.000000
0;54;0;0.270152;0;0;4800.000000;2.000000
0;50;0;90.000000;0;0;0.000000;4.000000
0;55;1;0.113659;0;0;15000.000000;1.000000
0;41;0;0.369354;0;0;1748.000000;2.000000
0;36;0;0.412984;0;0;6900.000000;0.000000
0;61;0;0.095181;0;0;5000.000000;0.000000
0;54;0;1.995602;0;0;2500.000000;0.000000
0;60;1;0.074301;0;0;13700.000000;0.000000
0;67;1;2637.000000;0;1;;0.000000
0;40;0;0.181128;0;0;2500.000000;2.000000
0;89;0;0.010471;0;0;6111.000000;0.000000
0;49;0;1433.000000;0;0;;2.000000
0;77;0;0.055328;0;0;10500.000000;0.000000
0;48;0;0.227142;0;0;8333.000000;6.000000
0;50;2;1580.000000;0;0;;
0;41;0;0.520080;0;0;6000.000000;0.000000
0;26;0;140.000000;0;0;0.000000;0.000000
0;77;0;0.011094;0;0;4416.000000;0.000000
0;80;0;0.007664;0;0;3000.000000;0.000000
0;51;0;0.008123;0;0;5416.000000;0.000000
0;57;0;0.002421;0;0;4543.000000;0.000000
0;62;0;0.282036;0;0;3378.000000;0.000000
0;35;0;1.838391;0;0;1416.000000;0.000000
0;72;0;2481.000000;0;0;;0.000000
0;24;0;0.195234;0;0;1300.000000;0.000000
0;35;3;0.458495;0;0;3083.000000;1.000000
0;72;0;0.163003;0;0;10600.000000;0.000000
0;55;0;0.477920;0;0;6000.000000;0.000000
0;67;0;0.092477;0;0;4000.000000;0.000000
0;60;2;0.452600;0;0;9250.000000;0.000000
0;43;0;0.528038;0;0;6080.000000;2.000000
0;42;0;0.357898;0;0;3500.000000;0.000000
0;58;0;0.776337;0;0;3160.000000;1.000000
0;76;0;3.000000;0;0;;
0;70;0;0.086599;0;0;5588.000000;0.000000
0;47;0;0.862590;0;0;5166.000000;0.000000
0;58;2;0.133270;0;0;2100.000000;0.000000
0;60;1;0.003244;0;0;4314.000000;0.000000
0;55;2;0.224135;0;0;5750.000000;0.000000
0;48;0;0.415090;0;0;12100.000000;3.000000
0;38;0;5268.000000;0;0;0.000000;2.000000
0;35;1;0.848717;0;0;10291.000000;0.000000
0;67;0;0.000000;0;0;;0.000000
0;51;0;0.345160;0;0;5608.000000;2.000000
0;25;0;0.198721;0;1;2500.000000;1.000000
0;36;0;4962.000000;0;0;;
0;57;1;1582.000000;0;1;;5.000000
0;79;0;0.119584;0;0;5100.000000;0.000000
0;69;0;0.175910;0;0;8600.000000;0.000000
0;36;0;0.227572;0;0;1972.000000;0.000000
0;56;1;1.373297;0;0;1100.000000;0.000000
0;37;0;0.008726;0;0;5500.000000;3.000000
0;79;0;0.507054;0;0;7300.000000;0.000000
0;56;2;0.895019;0;0;5600.000000;0.000000
0;53;1;0.710153;0;0;5288.000000;2.000000
0;46;0;0.367279;1;1;10830.000000;1.000000
0;38;1;0.091151;0;0;6000.000000;4.000000
0;43;0;0.667648;0;0;4076.000000;3.000000
0;37;0;0.002222;0;0;4500.000000;0.000000
0;74;0;0.433366;0;0;2055.000000;1.000000
0;49;1;0.267850;0;0;5181.000000;0.000000
0;38;0;0.713754;0;0;10200.000000;0.000000
0;44;0;2297.000000;0;0;;0.000000
0;49;0;0.004930;0;0;3650.000000;0.000000
0;56;0;0.292891;0;0;6667.000000;0.000000
0;61;0;0.576123;0;0;6298.000000;0.000000
0;57;0;0.201681;0;0;11180.000000;1.000000
0;42;0;0.169851;0;0;12875.000000;4.000000
0;41;0;2545.000000;0;0;;0.000000
0;49;0;0.215069;0;0;11400.000000;2.000000
0;30;2;0.163386;0;0;3200.000000;2.000000
0;60;2;0.350093;0;0;11236.000000;1.000000
0;48;0;0.272755;0;0;9700.000000;2.000000
0;46;0;0.374329;0;0;7268.000000;0.000000
0;67;0;443.000000;0;0;0.000000;0.000000
0;52;1;0.372442;0;0;8258.000000;3.000000
0;36;0;0.222096;0;0;11458.000000;0.000000
0;69;0;73.000000;0;0;;0.000000
0;70;0;1125.000000;0;0;;0.000000
0;67;0;0.215556;0;0;9166.000000;0.000000
0;28;0;0.168566;0;0;5000.000000;2.000000
0;70;0;234.000000;0;0;;0.000000
0;50;1;3205.000000;0;0;;0.000000
0;47;1;0.599813;0;0;3200.000000;0.000000
0;45;0;0.616501;0;0;6750.000000;0.000000
0;35;0;0.112355;0;0;2500.000000;0.000000
0;41;0;0.643197;0;0;11333.000000;0.000000
0;31;0;0.098732;0;0;5833.000000;0.000000
0;46;0;0.309732;0;0;9617.000000;0.000000
0;54;5;1230.000000;1;1;;
0;48;0;0.470455;1;0;5753.000000;3.000000
0;77;0;0.124969;0;0;4000.000000;0.000000
0;44;0;0.073026;0;0;23333.000000;3.000000
0;29;0;0.174984;0;0;4788.000000;1.000000
0;31;0;1045.000000;0;0;;0.000000
0;64;1;0.301925;0;0;4000.000000;0.000000
0;39;1;0.009198;0;0;5000.000000;2.000000
0;53;0;0.200240;0;0;15800.000000;1.000000
0;36;0;2.825963;0;0;700.000000;0.000000
0;34;0;0.421466;0;0;4583.000000;0.000000
0;52;0;358.000000;1;0;;4.000000
0;56;0;0.358159;0;0;7800.000000;1.000000
0;53;2;1.208431;7;2;5550.000000;2.000000
0;69;0;0.198328;0;0;21166.000000;1.000000
0;43;0;1992.000000;0;0;;0.000000
0;48;0;0.375925;0;0;5000.000000;0.000000
0;49;0;1240.000000;0;0;;0.000000
0;66;0;0.933264;0;0;2876.000000;0.000000
0;39;0;0.015604;0;0;48000.000000;2.000000
0;45;0;0.250388;0;0;21250.000000;3.000000
0;59;0;0.196650;0;0;11105.000000;0.000000
0;25;0;0.024315;0;0;2590.000000;0.000000
0;37;0;0.907086;0;0;3400.000000;0.000000
0;63;0;0.596380;0;0;2375.000000;0.000000
0;71;0;0.181553;0;0;8900.000000;0.000000
0;47;0;0.220772;0;0;31416.000000;1.000000
0;54;0;1595.000000;0;0;;0.000000
0;48;0;0.344380;0;0;7090.000000;0.000000
0;61;0;0.317428;0;0;3981.000000;1.000000
0;37;0;1466.000000;0;0;;2.000000
0;54;0;0.004048;0;0;4693.000000;0.000000
0;63;0;0.440838;0;0;10166.000000;0.000000
0;75;0;0.007998;0;0;4000.000000;0.000000
0;72;0;0.073307;0;0;6083.000000;0.000000
0;31;0;3478.000000;0;0;;0.000000
0;64;0;1268.000000;0;0;;0.000000
0;64;0;0.227953;0;0;7812.000000;2.000000
0;65;0;1666.000000;0;0;;0.000000
0;62;3;0.574107;0;0;6240.000000;0.000000
0;57;0;3378.000000;0;0;;2.000000
0;62;0;129.000000;0;0;;1.000000
0;43;0;0.184718;0;0;4200.000000;0.000000
0;52;0;0.386608;0;0;5674.000000;4.000000
0;61;0;0.496382;0;0;4145.000000;0.000000
0;39;1;0.457394;0;0;5233.000000;1.000000
0;82;1;1595.000000;0;0;;0.000000
0;44;0;0.109825;0;0;5872.000000;0.000000
0;50;0;0.071475;0;0;12283.000000;0.000000
0;31;0;0.181186;0;0;4166.000000;1.000000
0;82;0;1137.000000;0;0;;0.000000
0;72;0;1299.000000;0;0;;0.000000
0;48;0;0.574282;0;0;6508.000000;1.000000
0;60;0;0.167040;0;0;5800.000000;0.000000
0;45;0;1125.000000;0;0;;0.000000
0;61;0;0.245717;0;0;13600.000000;1.000000
0;70;0;0.465008;0;0;4500.000000;0.000000
0;70;0;0.171880;0;0;3100.000000;0.000000
0;65;0;0.010190;0;0;10500.000000;0.000000
0;68;0;0.089998;0;0;24333.000000;0.000000
0;32;0;0.582683;0;0;5000.000000;3.000000
0;90;0;0.245709;0;1;5884.000000;0.000000
0;40;0;0.364192;0;0;5400.000000;3.000000
0;53;0;0.243029;0;0;11368.000000;1.000000
0;51;0;0.069741;0;0;8000.000000;1.000000
0;60;0;0.331386;0;0;6333.000000;0.000000
0;30;0;0.205780;0;0;7750.000000;0.000000
0;46;0;1.220244;0;0;3200.000000;2.000000
0;43;0;0.492847;0;0;6500.000000;3.000000
0;69;0;0.462219;0;0;7238.000000;0.000000
0;48;0;0.178549;0;0;4782.000000;1.000000
0;66;0;0.154518;0;0;12250.000000;0.000000
0;41;0;0.194544;0;0;12500.000000;4.000000
0;27;1;0.295831;0;0;1750.000000;0.000000
0;77;0;0.043705;0;0;3065.000000;0.000000
0;28;1;978.000000;0;0;;1.000000
0;44;0;0.029453;0;0;6416.000000;0.000000
0;44;0;0.003673;0;0;4083.000000;0.000000
0;99;0;0.773890;0;0;6372.000000;0.000000
0;48;1;0.648784;0;0;3000.000000;3.000000
0;50;0;3742.000000;0;0;;3.000000
0;57;0;0.262920;0;0;9945.000000;1.000000
0;40;0;0.450282;0;0;7632.000000;4.000000
0;46;0;0.011848;0;0;7342.000000;2.000000
0;70;0;44.000000;0;0;;0.000000
0;51;0;0.460686;0;0;3700.000000;2.000000
0;48;0;0.438559;0;0;5191.000000;2.000000
0;27;0;0.000769;0;0;1300.000000;0.000000
0;44;0;1.082799;6;1;3900.000000;3.000000
0;25;2;0.105263;1;0;3400.000000;0.000000
0;42;0;0.363986;0;0;3120.000000;4.000000
0;55;0;0.334350;0;0;5900.000000;4.000000
0;29;0;0.462991;0;0;7254.000000;0.000000
0;70;0;2763.000000;0;0;;0.000000
0;53;0;0.329869;0;0;9333.000000;2.000000
0;46;0;0.479742;0;0;4343.000000;0.000000
0;59;0;0.747126;0;0;2522.000000;0.000000
0;59;1;0.471348;0;0;4100.000000;0.000000
0;46;0;0.148813;0;0;4676.000000;0.000000
0;49;2;0.346220;0;0;5250.000000;0.000000
0;50;0;0.359487;0;0;8500.000000;2.000000
0;53;0;0.189135;0;0;6000.000000;0.000000
0;67;0;0.306862;0;0;3613.000000;0.000000
0;45;0;0.523492;0;0;3000.000000;3.000000
0;44;0;0.289551;0;0;5100.000000;2.000000
0;42;1;0.202556;0;0;9700.000000;2.000000
0;49;0;0.297327;0;0;4600.000000;2.000000
0;40;1;0.351729;0;0;3007.000000;1.000000
0;62;0;0.003064;0;0;9791.000000;0.000000
0;54;0;3672.000000;0;0;;2.000000
0;52;0;0.296133;0;0;6800.000000;1.000000
0;65;0;0.105021;0;0;4560.000000;0.000000
0;44;0;1342.000000;0;0;;0.000000
0;39;0;0.481904;0;0;5000.000000;1.000000
0;51;0;0.289751;0;0;11112.000000;3.000000
0;63;0;1531.000000;0;0;;0.000000
0;55;0;0.345842;0;0;16148.000000;1.000000
0;57;0;0.249530;0;0;13300.000000;2.000000
0;51;0;0.369437;0;0;10875.000000;2.000000
0;79;0;15.000000;0;0;;0.000000
0;89;1;0.000000;0;0;;0.000000
0;32;0;0.155338;0;0;5825.000000;0.000000
0;59;0;0.290216;0;0;5140.000000;0.000000
0;36;0;0.241347;0;0;6500.000000;1.000000
0;27;0;0.172827;0;0;1000.000000;0.000000
0;40;0;0.177635;0;1;4041.000000;2.000000
0;90;0;0.004400;0;0;10000.000000;1.000000
0;71;0;26.000000;0;0;;
0;58;0;0.765475;0;0;2600.000000;0.000000
0;54;0;0.096661;0;0;7665.000000;3.000000
0;75;0;0.276605;0;0;4500.000000;0.000000
0;63;0;0.186932;0;0;4728.000000;1.000000
0;75;0;1.114662;0;0;531.000000;0.000000
0;91;0;0.101237;0;0;8000.000000;1.000000
0;31;1;0.365138;0;0;4600.000000;1.000000
0;57;0;0.776833;0;0;10583.000000;0.000000
0;48;0;0.084398;0;0;1800.000000;2.000000
0;32;0;0.186611;0;0;3584.000000;0.000000
0;43;0;0.266898;0;0;1153.000000;0.000000
0;65;0;0.402510;0;0;9241.000000;1.000000
0;32;1;0.414581;0;0;4594.000000;0.000000
0;34;1;3869.000000;0;0;;0.000000
0;36;0;0.121786;0;0;4277.000000;2.000000
0;54;0;0.114591;0;0;8333.000000;0.000000
0;50;4;0.299610;0;0;5900.000000;1.000000
0;39;0;0.454759;0;0;10200.000000;1.000000
0;37;0;0.247459;0;0;7083.000000;2.000000
0;80;0;0.180217;0;0;3406.000000;0.000000
0;87;0;0.007993;0;0;4878.000000;0.000000
0;69;0;1811.000000;0;0;;0.000000
0;45;0;2420.000000;0;0;;0.000000
0;61;0;0.000185;0;0;5416.000000;0.000000
0;39;0;0.271909;0;0;3000.000000;0.000000
0;73;0;0.559563;0;0;15000.000000;0.000000
0;51;0;2400.000000;0;0;0.000000;0.000000
0;54;0;1826.000000;0;0;;
0;49;3;0.430428;0;1;6000.000000;0.000000
0;63;0;0.304223;0;0;6961.000000;0.000000
0;75;0;30.000000;0;0;0.000000;0.000000
0;47;0;0.475421;0;0;6000.000000;1.000000
0;80;1;0.335866;0;0;5001.000000;0.000000
0;58;0;2743.000000;0;0;;0.000000
0;82;0;107.000000;0;0;;0.000000
0;63;0;0.198583;0;0;11999.000000;1.000000
0;61;0;0.724189;0;0;9433.000000;1.000000
0;73;0;0.037785;0;0;6933.000000;1.000000
0;64;0;0.000000;0;0;4500.000000;0.000000
0;39;0;1764.000000;0;0;;0.000000
0;59;0;0.334777;0;0;7159.000000;0.000000
0;44;0;0.219256;0;0;3333.000000;0.000000
0;62;0;0.425060;0;0;4189.000000;0.000000
0;75;0;392.000000;0;0;;0.000000
0;28;0;0.116017;9;0;4800.000000;1.000000
0;70;0;0.197566;0;0;4929.000000;0.000000
0;33;0;994.000000;0;0;0.000000;1.000000
0;44;0;0.608531;0;0;4500.000000;2.000000
0;34;1;0.740110;0;0;1996.000000;1.000000
0;54;0;987.000000;0;0;;3.000000
0;51;0;2107.000000;0;0;;1.000000
0;38;0;0.153250;0;0;5291.000000;0.000000
0;52;2;0.403176;0;1;6800.000000;2.000000
0;44;0;0.354949;0;0;2050.000000;1.000000
0;48;2;0.324082;0;0;5800.000000;2.000000
0;71;0;0.371330;0;0;2894.000000;0.000000
0;48;1;907.000000;0;0;;0.000000
0;58;1;0.184372;0;0;3416.000000;1.000000
0;68;0;0.011999;0;0;4166.000000;1.000000
0;36;1;0.408518;0;0;8334.000000;0.000000
0;62;0;0.438643;0;0;3772.000000;0.000000
0;41;0;0.288447;0;0;19500.000000;2.000000
0;34;0;0.291003;0;0;2700.000000;0.000000
0;42;0;2892.000000;0;0;;0.000000
0;51;0;0.501081;0;0;6936.000000;1.000000
0;35;0;0.221225;0;0;3900.000000;2.000000
0;57;0;1.825509;0;0;3833.000000;0.000000
0;37;0;0.281635;0;0;9000.000000;2.000000
0;60;0;0.447263;0;0;2995.000000;0.000000
0;49;0;0.494496;0;0;9900.000000;2.000000
0;42;0;0.686476;0;0;3600.000000;3.000000
0;70;0;0.823725;0;0;2705.000000;0.000000
0;34;0;0.158652;0;0;2640.000000;3.000000
0;43;0;0.495267;0;0;7500.000000;2.000000
0;61;0;0.319033;0;0;5500.000000;2.000000
0;80;0;1.000000;0;0;;0.000000
0;57;1;0.365558;0;1;8750.000000;1.000000
0;53;0;0.983859;0;0;1300.000000;0.000000
0;41;1;0.467733;0;0;5500.000000;1.000000
0;74;0;0.309925;0;0;12331.000000;0.000000
0;60;0;0.105506;0;0;6065.000000;0.000000
0;74;0;0.049869;0;0;8000.000000;0.000000
0;27;0;0.256320;0;0;1700.000000;0.000000
0;40;2;3496.000000;3;2;;2.000000
0;59;0;0.674392;0;0;4400.000000;0.000000
0;46;0;1.142857;0;0;4500.000000;0.000000
0;66;0;69.000000;0;0;;0.000000
0;42;0;0.274431;0;0;4000.000000;2.000000
0;43;0;0.284203;0;0;10400.000000;2.000000
0;32;1;2.953312;0;0;920.000000;2.000000
0;79;0;0.309011;0;0;4316.000000;0.000000
0;35;0;0.445848;0;0;3166.000000;0.000000
0;71;0;0.445730;0;0;4495.000000;0.000000
0;70;0;0.011107;0;0;2700.000000;1.000000
0;57;0;0.303557;0;0;8574.000000;0.000000
0;41;2;1301.000000;0;0;;0.000000
0;43;0;0.071131;0;0;13200.000000;3.000000
0;52;0;0.283755;0;0;5250.000000;2.000000
0;53;0;0.332507;0;0;9683.000000;0.000000
0;59;0;0.166093;0;0;15400.000000;2.000000
0;31;0;0.401624;0;0;4680.000000;1.000000
0;55;0;0.601694;0;0;6258.000000;0.000000
0;69;0;0.074494;0;0;4939.000000;0.000000
0;43;0;0.923969;0;0;5865.000000;3.000000
0;49;0;0.182907;0;0;7850.000000;1.000000
0;40;0;1635.000000;0;0;;3.000000
0;73;1;0.089091;0;0;4500.000000;0.000000
0;77;0;0.136113;0;0;2901.000000;0.000000
0;53;0;0.293106;0;0;6280.000000;0.000000
0;69;0;0.108696;0;0;7083.000000;0.000000
0;64;0;0.562687;0;0;5000.000000;0.000000
0;56;0;2225.000000;1;1;;0.000000
0;51;0;2401.000000;0;0;;0.000000
0;89;0;0.003732;0;0;3750.000000;0.000000
0;24;0;0.001261;1;0;792.000000;0.000000
0;52;0;0.150808;0;0;13672.000000;0.000000
0;47;0;5009.000000;0;1;;0.000000
0;57;0;0.479542;0;0;7600.000000;0.000000
0;68;0;0.142615;0;0;5300.000000;0.000000
0;44;1;0.383447;0;3;2500.000000;0.000000
0;61;0;0.166755;0;0;3759.000000;0.000000
0;54;0;0.430960;0;0;5083.000000;3.000000
0;43;0;0.413917;0;0;5000.000000;1.000000
0;56;1;6781.000000;0;0;;0.000000
0;38;0;0.039989;0;0;3500.000000;0.000000
0;61;0;0.569509;0;0;6250.000000;2.000000
0;33;0;0.389181;0;0;7800.000000;0.000000
0;57;0;0.755909;0;0;8926.000000;2.000000
0;52;0;0.619048;0;0;6971.000000;1.000000
0;39;0;0.006683;0;0;1196.000000;2.000000
0;39;0;0.455893;0;0;4250.000000;3.000000
0;78;0;0.052942;0;0;7800.000000;1.000000
0;50;0;0.176832;0;0;17083.000000;3.000000
0;72;0;0.052912;0;0;12000.000000;0.000000
0;41;1;0.209345;0;0;7083.000000;2.000000
0;40;0;1648.000000;0;0;;0.000000
0;40;0;0.166066;0;0;3052.000000;2.000000
0;63;3;0.492945;0;0;3401.000000;0.000000
0;47;0;0.352824;0;0;2000.000000;0.000000
0;46;0;0.357565;0;0;9807.000000;0.000000
0;82;0;0.000000;0;0;;1.000000
0;61;0;0.141803;0;0;16254.000000;0.000000
0;32;0;0.000000;0;0;2100.000000;1.000000
0;51;0;0.000480;0;0;6246.000000;1.000000
0;51;0;2423.000000;0;0;;0.000000
0;62;1;0.263953;0;0;7811.000000;0.000000
0;57;0;0.245875;0;0;10000.000000;1.000000
0;40;0;0.644631;0;0;3100.000000;4.000000
0;54;0;0.473450;0;0;4500.000000;2.000000
0;49;0;0.057194;0;0;8916.000000;1.000000
0;52;1;0.139800;0;0;7896.000000;1.000000
0;55;0;0.674473;0;0;5977.000000;0.000000
0;62;0;0.208059;0;0;10770.000000;0.000000
0;41;0;0.346665;0;0;8500.000000;1.000000
0;63;0;0.058401;0;0;2088.000000;0.000000
0;67;0;5732.000000;0;0;;1.000000
0;54;0;0.590980;0;0;4500.000000;1.000000
0;55;0;0.424618;0;0;12900.000000;1.000000
0;38;2;0.600307;0;0;1300.000000;2.000000
0;44;1;0.437094;0;0;6000.000000;0.000000
0;73;0;915.000000;0;0;;1.000000
0;53;1;0.851584;1;0;8300.000000;3.000000
0;53;5;0.367739;0;1;5250.000000;2.000000
0;40;1;0.175847;0;0;5845.000000;1.000000
0;64;0;0.173973;0;0;6500.000000;0.000000
0;34;2;0.283176;0;1;1800.000000;2.000000
0;43;3;0.379969;0;0;5231.000000;3.000000
0;59;0;3474.000000;0;0;;0.000000
0;58;0;1.274899;0;0;2218.000000;0.000000
0;49;0;0.197943;0;0;3500.000000;0.000000
0;74;0;2311.000000;0;0;;
0;72;0;0.188897;0;0;4340.000000;1.000000
0;70;0;0.013993;0;0;2000.000000;0.000000
0;62;0;0.053366;0;0;8600.000000;1.000000
0;39;0;414.000000;0;0;;
0;33;0;0.234661;0;0;6600.000000;2.000000
1;36;0;0.013664;2;0;6000.000000;1.000000
1;41;0;0.296838;0;1;8000.000000;0.000000
1;47;2;0.378210;0;0;4166.000000;3.000000
1;54;1;0.563550;0;2;9645.000000;0.000000
1;54;0;0.907242;0;0;3244.000000;3.000000
1;39;1;0.443986;0;1;3150.000000;0.000000
1;32;1;0.033344;0;1;3058.000000;1.000000
1;42;0;0.436570;1;0;4500.000000;0.000000
1;26;0;0.000640;0;0;6250.000000;0.000000
1;53;2;0.041740;0;0;4000.000000;1.000000
1;33;0;0.707085;4;3;1368.000000;2.000000
1;44;0;0.119360;0;0;8000.000000;2.000000
1;47;0;143.000000;4;0;;0.000000
1;52;1;0.214771;0;0;7500.000000;1.000000
1;48;1;8.000000;1;0;;0.000000
1;22;1;12.000000;0;0;;
1;83;1;1368.000000;0;0;;0.000000
1;42;0;0.463107;0;0;5000.000000;0.000000
1;54;3;0.301974;1;0;3900.000000;3.000000
1;49;2;0.636675;1;1;3500.000000;0.000000
1;52;0;0.651405;0;0;3166.000000;2.000000
1;31;0;0.102180;0;0;5000.000000;0.000000
1;37;0;0.418228;0;0;7416.000000;2.000000
1;65;2;0.613362;0;0;19353.000000;0.000000
1;48;0;0.177770;0;0;8600.000000;2.000000
1;35;0;0.206410;1;0;3400.000000;4.000000
1;61;0;0.220978;0;0;10000.000000;0.000000
1;73;1;0.142055;0;0;2315.000000;0.000000
1;62;3;937.000000;2;3;;
1;50;2;0.318368;0;0;10000.000000;1.000000
1;45;1;1058.000000;0;0;;0.000000
1;64;0;2446.000000;0;0;;0.000000
1;26;0;0.475381;0;0;4000.000000;0.000000
1;43;3;0.351430;6;1;2412.000000;2.000000
1;32;1;713.000000;0;0;;1.000000
1;49;0;1.025078;0;0;8333.000000;2.000000
1;63;0;0.653739;0;0;6471.000000;0.000000
1;28;0;1.398001;0;0;2200.000000;0.000000
1;45;0;0.733067;0;0;4000.000000;0.000000
1;67;1;0.936933;1;0;4740.000000;1.000000
1;26;1;0.065061;0;0;6516.000000;1.000000
1;37;1;281.000000;0;0;;0.000000
1;31;1;0.410986;1;2;6043.000000;2.000000
1;33;3;0.182321;0;0;15000.000000;2.000000
1;48;3;0.454627;1;0;1112.000000;0.000000
1;37;1;2486.000000;1;1;0.000000;4.000000
1;42;1;3253.000000;0;0;;2.000000
1;48;0;0.016731;0;0;4900.000000;1.000000
1;52;0;0.178957;1;0;3335.000000;2.000000
1;54;2;0.679430;0;0;24000.000000;0.000000
1;57;1;0.309327;0;0;7386.000000;0.000000
1;26;0;0.158614;1;1;3000.000000;1.000000
1;36;0;0.500500;0;0;3000.000000;0.000000
1;65;0;0.865242;1;0;1216.000000;0.000000
1;30;0;0.000000;0;0;1400.000000;0.000000
1;53;1;0.034511;3;0;6200.000000;0.000000
1;32;0;0.214566;0;0;2800.000000;0.000000
1;21;98;0.000000;98;98;;0.000000
1;34;2;0.510686;1;0;5333.000000;0.000000
1;59;1;0.966727;4;1;1111.000000;2.000000
1;39;1;0.521493;0;0;3000.000000;3.000000
1;79;4;0.232737;4;3;5473.000000;1.000000
1;49;0;0.041650;0;1;5041.000000;0.000000
1;40;0;875.000000;0;0;;0.000000
1;38;2;882.000000;1;0;;0.000000
1;27;1;0.228255;4;0;5506.000000;1.000000
1;40;1;0.234288;0;1;6666.000000;0.000000
1;38;0;8041.000000;0;0;;0.000000
1;28;0;0.116961;0;1;3000.000000;0.000000
1;47;0;1.035520;0;0;5320.000000;1.000000
1;46;2;0.271792;0;1;4565.000000;4.000000
1;55;2;727.000000;1;1;;0.000000
1;51;0;0.301184;0;0;6500.000000;2.000000
1;62;8;0.800428;2;3;2800.000000;0.000000
1;51;0;1024.000000;1;0;;0.000000
