city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
sj,1999,8,1999-02-26,0.12905,0.086,0.1234714,0.1325,23.9,295.938571429,296.114285714,290.634285714,299.7,293.7,8.7,72.2514285714,23.9,12.4928571429,2.71428571429,24.0428571429,6.9,28.9,18.9,0.0
sj,1999,9,1999-03-05,-0.0509,0.03793333,0.1977167,0.1614667,0.0,297.542857143,297.678571429,293.311428571,299.7,295.3,8.3,77.4271428571,0.0,14.73,2.78571428571,25.0,7.42857142857,29.4,20.6,40.1
sj,1999,10,1999-03-12,-0.071225,0.043425,0.1611167,0.2284286,0.0,297.882857143,298.071428571,292.421428571,299.7,296.0,0.4,71.6914285714,0.0,13.9357142857,2.48571428571,24.9571428571,7.51428571429,29.4,20.6,0.0
sj,1999,11,1999-03-19,-0.10475,0.0402,0.2573714,0.2754429,5.5,297.542857143,297.8,292.764285714,300.0,295.8,5.5,74.8042857143,5.5,14.2442857143,3.0,24.8857142857,7.34285714286,31.1,20.6,8.4
sj,1999,12,1999-03-26,0.135,0.03233333,0.1988,0.1830571,5.24,298.222857143,298.45,293.23,300.5,296.3,3.1,73.94,5.24,14.6714285714,2.84285714286,25.6714285714,7.67142857143,30.6,21.1,0.0
sj,1999,13,1999-04-02,0.0541,-0.0981,0.1572667,0.1370571,15.91,298.308571429,298.414285714,294.377142857,300.4,296.1,8.9,78.91,15.91,15.7328571429,2.31428571429,25.7428571429,6.9,30.6,21.7,7.9
sj,1999,14,1999-04-09,,0.00075,0.2009429,0.2108429,18.76,297.975714286,298.092857143,293.272857143,300.1,295.7,16.2,75.3885714286,18.76,14.7457142857,2.58571428571,25.6142857143,6.02857142857,29.4,21.1,30.8
sj,1999,15,1999-04-16,0.0341,0.0351,0.1027857,0.09751429,75.59,297.481428571,297.642857143,292.405714286,301.0,295.2,12.76,73.6414285714,75.59,13.9742857143,3.6,25.3857142857,6.67142857143,30.0,21.1,19.8
sj,1999,16,1999-04-23,0.0869,0.03965,0.1907857,0.1153857,0.0,299.254285714,299.457142857,294.524285714,301.4,296.7,2.0,75.39,0.0,15.8685714286,3.2,26.9142857143,7.48571428571,32.2,22.8,9.2
sj,1999,17,1999-04-30,0.07295,0.02765,0.1945833,0.1375,10.2,299.035714286,299.15,294.201428571,301.0,297.2,5.35,74.7985714286,10.2,15.5614285714,2.72857142857,26.6857142857,7.38571428571,31.7,22.2,4.1
sj,1999,18,1999-05-07,0.064,0.04806667,0.1721429,0.1899429,88.2,299.431428571,299.5,295.415714286,301.8,298.0,13.3,78.6828571429,88.2,16.7957142857,2.08571428571,28.2285714286,9.21428571429,33.9,22.2,0.5
sj,1999,19,1999-05-14,,0.0578,0.0804,0.08112,46.5,299.098571429,299.121428571,294.572857143,301.0,297.2,14.28,76.3085714286,46.5,15.9671428571,2.58571428571,26.9571428571,7.62857142857,32.8,21.7,73.1
sj,1999,20,1999-05-21,,0.09066667,0.1944714,0.1691571,33.82,299.775714286,299.935714286,295.268571429,302.6,297.0,22.1,76.5985714286,33.82,16.6514285714,3.18571428571,27.8285714286,7.32857142857,33.3,23.3,14.3
sj,1999,21,1999-05-28,,0.0738,0.1826429,0.1713286,15.26,300.052857143,300.164285714,296.214285714,302.4,298.6,18.64,79.7171428571,15.26,17.6385714286,2.21428571429,28.3857142857,6.74285714286,33.3,24.4,8.2
sj,1999,22,1999-06-04,0.04023333,-0.0127,0.1208833,0.09056667,2.16,300.587142857,300.671428571,296.235714286,302.7,298.4,6.6,77.3714285714,2.16,17.6442857143,3.25714285714,28.4142857143,6.57142857143,33.3,23.9,5.9
sj,1999,23,1999-06-11,0.0499,0.0499,0.07223333,0.08013333,100.35,300.025714286,299.978571429,296.43,302.0,298.3,24.8,80.7542857143,100.35,17.8542857143,2.5,27.9142857143,7.55714285714,33.9,22.8,56.8
sj,1999,24,1999-06-18,,0.06756667,0.1184833,0.09545,115.14,300.351428571,300.378571429,296.54,302.3,298.7,30.1,79.75,115.14,17.9828571429,2.38571428571,27.7,6.84285714286,31.7,23.9,17.6
sj,1999,25,1999-06-25,,0.01375,0.0755,0.13685,96.93,299.367142857,299.314285714,296.415714286,301.6,297.9,81.61,83.9614285714,96.93,17.8442857143,1.94285714286,27.2142857143,5.88571428571,31.1,22.8,60.6
sj,1999,26,1999-07-02,,0.063,0.1645714,0.1307143,17.32,300.148571429,300.257142857,296.622857143,302.4,298.3,25.74,81.25,17.32,18.0514285714,2.34285714286,28.4428571429,5.32857142857,31.7,25.0,5.4
sj,1999,27,1999-07-09,0.09746667,0.08616667,0.1838571,0.1788857,73.3,299.504285714,299.535714286,295.92,301.4,297.8,55.1,80.7985714286,73.3,17.2957142857,2.35714285714,27.4,5.72857142857,31.1,22.8,36.6
sj,1999,28,1999-07-16,0.0545,0.067425,0.1345667,0.09766,29.53,299.79,299.835714286,296.394285714,302.4,297.5,58.2,81.8471428571,29.53,17.8042857143,2.5,27.2714285714,6.67142857143,32.8,23.3,17.5
sj,1999,29,1999-07-23,0.1169,0.0494,0.2071143,0.1935286,96.36,299.85,299.857142857,296.861428571,301.9,298.5,66.52,83.9185714286,96.36,18.3228571429,2.0,26.7,5.47142857143,31.1,21.7,56.2
sj,1999,30,1999-07-30,0.0101,0.089,0.2987143,0.1783571,8.53,300.064285714,300.15,296.474285714,302.6,298.0,32.44,80.9685714286,8.53,17.9028571429,2.47142857143,28.1,6.52857142857,32.8,23.9,19.9
sj,1999,31,1999-08-06,-0.07305,0.020225,0.1632429,0.1692429,22.01,300.498571429,300.485714286,297.047142857,302.8,298.8,29.35,81.6728571429,22.01,18.5571428571,2.42857142857,28.3714285714,6.27142857143,32.8,22.8,18.8
sj,1999,32,1999-08-13,,0.11395,0.2125714,0.1689143,44.23,299.97,300.007142857,296.742857143,302.6,298.4,61.7,82.6457142857,44.23,18.2128571429,1.84285714286,28.0857142857,6.35714285714,31.7,23.9,26.7
sj,1999,33,1999-08-20,0.01015,0.0687,0.1973,0.1710857,31.78,300.327142857,300.285714286,296.857142857,302.4,298.9,46.2,81.3871428571,31.78,18.3328571429,2.02857142857,28.3714285714,6.35714285714,31.7,25.0,10.0
sj,1999,34,1999-08-27,-0.01465,0.03655,0.1689,0.1532571,133.65,300.227142857,300.285714286,296.86,302.8,298.7,61.8,81.9985714286,133.65,18.36,2.14285714286,27.8571428571,6.84285714286,33.9,23.9,78.5
sj,1999,35,1999-09-03,,-0.0331,0.2106571,0.1876,30.98,300.458571429,300.435714286,296.895714286,302.7,299.1,25.74,81.0028571429,30.98,18.41,1.98571428571,28.1857142857,7.02857142857,32.8,23.9,69.7
sj,1999,36,1999-09-10,0.087,0.06035,0.0897,0.0988,66.06,300.584285714,300.621428571,296.801428571,302.8,298.8,40.7,79.9657142857,66.06,18.31,2.21428571429,28.3,6.04285714286,31.7,25.0,32.5
sj,1999,37,1999-09-17,-0.0121,0.067475,0.1585833,0.1250857,121.24,300.961428571,301.021428571,297.084285714,303.2,299.5,34.13,79.6971428571,121.24,18.71,2.15714285714,28.4142857143,6.84285714286,33.9,24.4,35.1
sj,1999,38,1999-09-24,0.08305,0.06535,0.1360286,0.1046286,44.44,300.572857143,300.621428571,296.701428571,302.8,298.3,30.4,79.39,44.44,18.2142857143,2.7,28.4571428571,6.6,32.2,24.4,31.3
sj,1999,39,1999-10-01,0.05016667,0.03946667,0.1699833,0.1612833,62.41,300.644285714,300.635714286,296.824285714,303.5,298.9,64.72,79.8371428571,62.41,18.3457142857,2.21428571429,28.7142857143,7.95714285714,34.4,23.9,38.9
sj,1999,40,1999-10-08,0.1322,0.01383333,0.2102286,0.1405857,52.34,300.497142857,300.6,296.657142857,302.5,298.5,22.37,79.6742857143,52.34,18.12,1.94285714286,28.0,6.98571428571,32.8,23.3,16.2
sj,1999,41,1999-10-15,-0.0864,0.12685,0.09071667,0.05796667,45.32,299.827142857,299.835714286,295.871428571,301.7,298.5,41.31,79.16,45.32,17.3042857143,1.95714285714,27.1714285714,6.44285714286,31.1,23.3,27.8
sj,1999,42,1999-10-22,,-0.0368,0.036,0.037475,171.59,300.025714286,300.014285714,296.82,301.6,298.7,40.8,82.6571428571,171.59,18.3157142857,1.85714285714,26.7571428571,5.04285714286,31.1,23.9,71.5
sj,1999,43,1999-10-29,,0.009325,0.1754833,0.07245714,67.94,299.804285714,300.035714286,297.13,301.9,298.7,138.1,85.3771428571,67.94,18.7428571429,2.18571428571,27.6714285714,6.3,32.2,23.3,58.4
sj,1999,44,1999-11-05,0.06275,0.1034,0.1734571,0.1658833,4.84,299.96,299.942857143,296.531428571,302.0,298.0,24.52,81.6285714286,4.84,18.0142857143,1.88571428571,27.4428571429,6.54285714286,32.2,23.9,40.9
sj,1999,45,1999-11-12,0.1235,0.095575,0.08925,0.08956667,20.03,299.304285714,299.378571429,295.871428571,301.0,298.0,53.27,81.4885714286,20.03,17.2985714286,2.04285714286,26.8857142857,5.85714285714,30.6,23.9,37.1
sj,1999,46,1999-11-19,-0.0454,0.0747,0.05148,0.03943333,83.66,298.968571429,299.078571429,296.33,301.3,298.0,104.51,85.4042857143,83.66,17.8171428571,1.81428571429,26.7142857143,5.8,30.6,22.8,62.1
sj,1999,47,1999-11-26,0.0005,0.0712,0.1077,0.08874,224.9,298.732857143,298.878571429,296.285714286,300.8,297.1,140.2,86.4057142857,224.9,17.87,1.9,26.6,4.52857142857,31.7,23.3,88.9
sj,1999,48,1999-12-03,0.1536,0.104775,0.1132333,0.09898571,2.11,298.782857143,299.057142857,294.775714286,301.0,296.8,8.7,78.6828571429,2.11,16.2071428571,3.25714285714,26.1,7.47142857143,30.6,21.1,13.2
sj,1999,49,1999-12-10,,0.0881,0.2564667,0.2146,63.47,297.332857143,297.3,293.974285714,298.9,296.2,107.84,81.8642857143,63.47,15.4157142857,1.4,24.9285714286,4.61428571429,28.9,21.7,126.0
sj,1999,50,1999-12-17,0.10558,0.078075,0.1300286,0.07642857,0.0,297.4,297.392857143,292.161428571,298.7,296.3,8.78,72.6528571429,0.0,13.73,1.81428571429,24.9428571429,4.82857142857,28.3,20.6,7.6
sj,1999,51,1999-12-24,0.1088,0.12705,0.1088714,0.09908571,0.0,297.382857143,297.514285714,292.964285714,299.4,296.1,14.5,76.4971428571,0.0,14.4371428571,1.8,24.8428571429,4.9,27.8,21.7,10.9
sj,2000,52,2000-01-01,-0.1336,-0.061225,0.1682,0.08631111,40.35,298.367142857,298.307142857,293.887142857,300.3,296.4,12.34,76.3171428571,40.35,15.2571428571,2.64285714286,25.4714285714,6.55714285714,29.4,21.1,7.9
sj,2000,1,2000-01-08,0.20635,0.1613,0.1398833,0.09583333,81.73,298.148571429,298.164285714,294.355714286,299.9,296.5,32.3,79.6071428571,81.73,15.7228571429,1.9,25.1285714286,5.31428571429,29.4,21.7,28.6
sj,2000,2,2000-01-15,0.337,0.30785,0.2466857,0.1686286,45.19,297.441428571,297.585714286,293.191428571,299.1,296.1,47.1,77.3428571429,45.19,14.6128571429,2.05714285714,25.1142857143,5.15714285714,28.3,21.7,12.0
sj,2000,3,2000-01-22,0.353,0.3073,0.3262714,0.2914286,0.0,296.588571429,296.478571429,290.852857143,299.0,293.2,14.7,70.4571428571,0.0,12.61,1.84285714286,23.6142857143,4.82857142857,27.2,20.0,17.7
sj,2000,4,2000-01-29,0.3419,0.228,0.32975,0.38142,0.0,296.184285714,296.364285714,289.827142857,299.0,292.6,0.7,67.7657142857,0.0,11.9642857143,3.1,22.8428571429,6.84285714286,28.3,17.8,2.0
sj,2000,5,2000-02-05,0.29455,0.2239,0.2389333,0.1607,0.0,297.671428571,297.864285714,292.734285714,299.8,295.8,2.02,74.0628571429,0.0,14.2128571429,2.24285714286,25.1714285714,7.44285714286,30.0,20.6,14.1
sj,2000,6,2000-02-12,,0.1061,0.2147429,0.1499286,24.19,297.675714286,297.9,293.27,299.9,296.3,2.6,76.5028571429,24.19,14.6528571429,2.11428571429,24.9285714286,7.12857142857,30.0,20.6,3.0
sj,2000,7,2000-02-19,0.1931667,0.17314,0.1632714,0.08688571,0.0,297.745714286,297.978571429,293.25,299.9,296.3,3.1,76.1171428571,0.0,14.6185714286,2.35714285714,25.2,7.28571428571,30.0,21.1,3.8
sj,2000,8,2000-02-26,,0.2075,0.1507571,0.1469167,7.67,297.088571429,297.221428571,292.174285714,298.9,295.3,13.41,74.0642857143,7.67,13.67,1.98571428571,24.7714285714,6.62857142857,28.3,20.6,3.8
sj,2000,9,2000-03-04,0.17025,0.1962,0.2178,0.1580429,98.45,296.552857143,296.678571429,291.952857143,298.9,294.5,14.91,75.7214285714,98.45,13.5871428571,2.47142857143,24.5285714286,6.81428571429,29.4,20.0,15.0
sj,2000,10,2000-03-11,0.3779,0.22,0.16348,0.1562286,11.48,296.202857143,296.357142857,289.642857143,299.1,294.4,1.1,66.7357142857,11.48,11.7157142857,3.02857142857,24.0,8.02857142857,29.4,19.4,0.0
sj,2000,11,2000-03-18,0.2311,0.230875,0.1591,0.0873,25.96,296.315714286,296.45,290.998571429,298.4,294.0,3.29,72.1428571429,25.96,12.7385714286,2.35714285714,25.0714285714,5.55714285714,28.9,21.1,0.8
sj,2000,12,2000-03-25,0.2204,0.1969,0.2298571,0.1853,0.0,296.744285714,296.907142857,291.225714286,298.8,294.6,6.8,71.39,0.0,12.93,2.32857142857,24.8,7.38571428571,29.4,19.4,3.5
sj,2000,13,2000-04-01,,0.1460667,0.25795,0.2118429,2.09,296.352857143,296.607142857,290.81,299.3,293.6,5.14,71.3514285714,2.09,12.6371428571,4.07142857143,24.4,7.14285714286,28.9,20.0,3.1
sj,2000,14,2000-04-08,0.2050333,0.04636667,0.1806286,0.2042857,7.23,297.817142857,297.964285714,293.632857143,300.1,296.0,17.9,77.7857142857,7.23,15.0585714286,2.55714285714,25.5857142857,7.05714285714,30.6,21.7,13.3
sj,2000,15,2000-04-15,0.07435,0.102575,0.1650857,0.1372286,0.0,297.752857143,297.871428571,293.187142857,299.9,293.9,5.3,75.8428571429,0.0,14.65,3.54285714286,25.9714285714,7.3,30.6,20.6,6.3
sj,2000,16,2000-04-22,-0.287,0.0767,0.08985,0.07655714,0.0,297.622857143,297.785714286,292.83,299.8,296.1,14.9,74.7542857143,0.0,14.2714285714,2.22857142857,25.8,6.71428571429,29.4,20.6,18.6
sj,2000,17,2000-04-29,0.1544,0.13275,0.2154143,0.1837429,82.06,298.342857143,298.585714286,294.254285714,300.6,296.3,5.0,78.2442857143,82.06,15.6228571429,3.2,26.9285714286,8.41428571429,32.2,22.2,1.3
sj,2000,18,2000-05-06,0.1302,0.1127,0.1250143,0.1334571,6.13,298.648571429,298.721428571,294.138571429,300.4,297.0,3.4,76.2142857143,6.13,15.48,2.44285714286,27.1428571429,7.8,32.2,21.7,3.6
sj,2000,19,2000-05-13,,0.09815,0.1490857,0.1343857,21.53,298.32,298.442857143,294.264285714,300.4,296.6,16.35,78.3371428571,21.53,15.6385714286,2.77142857143,26.6428571429,6.91428571429,30.6,22.2,7.7
sj,2000,20,2000-05-20,0.0865,0.08775,0.1752833,0.1601286,68.14,298.771428571,298.964285714,294.554285714,301.0,297.0,10.06,77.7128571429,68.14,15.9185714286,2.64285714286,26.6,7.12857142857,32.2,21.1,83.3
sj,2000,21,2000-05-27,0.1882,0.1144,0.1839857,0.1126714,39.45,298.778571429,299.142857143,294.865714286,301.2,297.0,13.8,79.1971428571,39.45,16.2371428571,2.91428571429,26.8142857143,6.01428571429,31.1,22.8,0.3
sj,2000,22,2000-06-03,0.0849,0.11876,0.20226,0.1301571,48.51,299.28,299.4,295.227142857,301.7,297.3,17.1,78.5371428571,48.51,16.5871428571,2.42857142857,27.5571428571,6.84285714286,32.2,23.3,25.6
sj,2000,23,2000-06-10,0.1459,0.138175,0.1687286,0.1188429,46.02,299.624285714,299.757142857,295.667142857,301.7,297.7,10.95,79.0514285714,46.02,17.0342857143,2.45714285714,27.8571428571,6.44285714286,31.7,23.3,4.8
sj,2000,24,2000-06-17,0.1097,0.0902,0.2046833,0.1521833,46.38,299.785714286,299.864285714,295.135714286,301.9,297.9,21.3,75.7485714286,46.38,16.4542857143,2.35714285714,27.9857142857,6.44285714286,32.8,23.3,26.2
sj,2000,25,2000-06-24,0.1431,0.1623333,0.2898,0.2421286,45.96,299.502857143,299.578571429,295.94,301.7,297.5,30.64,80.8457142857,45.96,17.2885714286,2.32857142857,27.4285714286,5.84285714286,31.1,23.9,15.6
sj,2000,26,2000-07-01,0.11045,0.1341,0.1740429,0.1527333,33.94,299.607142857,299.635714286,295.367142857,301.4,297.7,19.02,77.6171428571,33.94,16.7057142857,2.15714285714,27.7714285714,6.61428571429,31.7,23.3,31.5
sj,2000,27,2000-07-08,0.0812,0.07275,0.1071,0.06248333,7.95,300.118571429,300.214285714,295.871428571,301.8,298.6,12.7,77.6814285714,7.95,17.2385714286,2.28571428571,27.9714285714,5.55714285714,31.1,24.4,27.1
sj,2000,28,2000-07-15,0.17185,0.17685,0.2847857,0.2321714,5.81,300.025714286,300.185714286,295.875714286,301.9,298.4,16.7,78.1257142857,5.81,17.2457142857,2.28571428571,28.2714285714,6.34285714286,32.2,24.4,3.5
sj,2000,29,2000-07-22,0.22305,0.18965,0.2902,0.2455143,9.53,300.164285714,300.335714286,296.078571429,302.6,297.9,23.18,78.6042857143,9.53,17.4628571429,2.9,28.5285714286,6.51428571429,32.8,23.3,22.7
sj,2000,30,2000-07-29,0.1667,0.3276,0.2619143,0.2189714,0.0,299.908571429,300.107142857,295.961428571,301.9,298.2,19.7,79.0085714286,0.0,17.3328571429,2.35714285714,28.3285714286,6.5,32.8,23.9,7.9
sj,2000,31,2000-08-05,0.13025,0.1474,0.12684,0.1106,32.67,300.034285714,300.121428571,296.411428571,302.1,298.0,33.7,80.7514285714,32.67,17.8457142857,2.32857142857,28.2142857143,6.55714285714,33.3,22.8,32.7
sj,2000,32,2000-08-12,0.14415,0.1204667,0.2751571,0.2257571,60.71,299.924285714,299.971428571,296.564285714,302.0,298.1,60.66,82.0214285714,60.71,18.0042857143,2.51428571429,28.2714285714,6.82857142857,32.8,22.8,37.2
sj,2000,33,2000-08-19,0.17645,0.1304,0.2522,0.2054571,8.62,300.528571429,300.557142857,296.635714286,302.8,298.6,27.72,79.5071428571,8.62,18.0671428571,2.2,28.6142857143,6.44285714286,32.8,23.9,26.9
sj,2000,34,2000-08-26,0.2156667,0.1542333,0.1988667,0.1828714,27.4,300.468571429,300.7,296.598571429,303.2,298.5,29.66,79.5585714286,27.4,18.0385714286,2.82857142857,28.7285714286,6.6,32.8,23.9,13.7
sj,2000,35,2000-09-02,,0.2435,0.2776,0.1937857,164.26,299.96,300.092857143,296.735714286,302.3,298.4,87.78,82.6757142857,164.26,18.2314285714,2.3,27.1857142857,6.44285714286,31.1,21.7,156.6
sj,2000,36,2000-09-09,0.1591,0.0836,0.2533667,0.21125,26.9,300.517142857,300.542857143,296.891428571,302.8,298.0,22.0,80.6785714286,26.9,18.4042857143,2.71428571429,27.9857142857,6.27142857143,31.7,23.9,16.8
sj,2000,37,2000-09-16,0.0577,0.1507,0.2971857,0.2543429,30.52,300.794285714,300.885714286,296.811428571,302.7,299.1,18.79,78.9485714286,30.52,18.3142857143,2.28571428571,28.1857142857,6.98571428571,33.3,22.8,9.3
sj,2000,38,2000-09-23,0.1961,0.1446667,0.17028,0.20995,50.88,300.577142857,300.778571429,296.684285714,303.1,297.8,56.4,79.5842857143,50.88,18.1628571429,2.47142857143,27.7571428571,6.7,31.7,23.9,18.5
sj,2000,39,2000-09-30,,0.1337,0.10358,0.1369667,42.65,299.88,299.921428571,296.597142857,301.5,298.8,42.8,82.2828571429,42.65,18.0857142857,1.72857142857,27.5285714286,6.04285714286,31.1,23.9,30.6
sj,2000,40,2000-10-07,0.253975,0.16295,0.3692714,0.2687429,126.67,300.202857143,300.271428571,296.974285714,302.1,298.8,35.3,82.5857142857,126.67,18.4914285714,2.37142857143,27.7714285714,5.88571428571,32.8,23.9,16.1
sj,2000,41,2000-10-14,0.38,0.26065,0.3931286,0.27105,8.57,300.271428571,300.235714286,295.737142857,302.7,298.1,15.4,76.3714285714,8.57,17.1314285714,3.41428571429,27.8,7.38571428571,32.8,23.3,20.1
sj,2000,42,2000-10-21,0.10035,0.0895,0.2096857,0.08204286,37.34,300.418571429,300.421428571,296.267142857,302.6,298.3,11.22,78.1814285714,37.34,17.7042857143,3.78571428571,28.0571428571,7.18571428571,33.3,23.9,21.8
sj,2000,43,2000-10-28,0.1535,0.2298,0.14888,0.091525,62.57,300.018571429,299.971428571,295.725714286,302.6,298.0,15.3,77.4428571429,62.57,17.1171428571,3.45714285714,27.1428571429,6.52857142857,31.1,23.3,24.1
sj,2000,44,2000-11-04,0.19015,0.168,0.1864333,0.1104333,80.61,300.261428571,300.235714286,296.5,302.4,298.4,20.3,80.0071428571,80.61,17.9942857143,2.9,27.5428571429,6.37142857143,32.2,23.3,18.8
sj,2000,45,2000-11-11,0.1105667,0.0267,0.1561,0.04188571,77.9,299.061428571,299.085714286,293.638571429,301.9,295.9,28.8,72.6842857143,77.9,15.2585714286,3.62857142857,25.8714285714,6.41428571429,30.6,21.7,44.9
sj,2000,46,2000-11-18,0.0979,0.012,0.1572,0.06461429,6.3,299.187142857,299.207142857,293.448571429,301.7,295.9,2.1,70.9771428571,6.3,14.9914285714,4.1,26.3285714286,5.54285714286,30.0,22.2,1.3
sj,2000,47,2000-11-25,,0.0323,0.2099,0.09903333,0.0,299.92,299.857142857,294.66,301.6,297.5,7.18,72.9257142857,0.0,16.0371428571,2.71428571429,26.8714285714,6.78571428571,30.6,22.8,14.7
sj,2000,48,2000-12-02,0.12015,0.13648,0.1959,0.1356667,11.07,299.618571429,299.635714286,295.388571429,301.2,298.0,24.8,77.6485714286,11.07,16.7542857143,2.35714285714,26.3,6.0,29.4,22.8,30.0
sj,2000,49,2000-12-09,0.11875,0.0806,0.1176333,0.04611667,19.69,299.702857143,299.728571429,295.402857143,301.5,297.9,6.8,77.3571428571,19.69,16.7714285714,2.05714285714,26.8142857143,6.37142857143,31.1,22.8,6.4
sj,2000,50,2000-12-16,0.0044,0.08713333,0.1021,-0.02248571,0.0,299.27,299.378571429,293.881428571,301.3,297.5,3.99,72.2614285714,0.0,15.2528571429,2.52857142857,25.9142857143,7.21428571429,31.1,21.7,7.1
sj,2000,51,2000-12-23,0.0632,0.04675,0.0446,-0.06345714,0.0,298.581428571,298.585714286,294.132857143,300.4,296.7,37.39,76.5257142857,0.0,15.4628571429,1.71428571429,25.3857142857,5.54285714286,28.9,21.7,63.2
sj,2001,1,2001-01-01,0.004833333,0.006633333,0.2108143,0.2024143,0.0,298.477142857,298.442857143,294.034285714,301.2,295.6,1.3,76.5057142857,0.0,15.4442857143,3.28571428571,25.1285714286,7.68571428571,30.0,20.6,1.9
sj,2001,2,2001-01-08,0.09436667,0.0958,0.2041,0.1646833,49.81,298.618571429,298.785714286,293.687142857,300.9,296.3,1.0,74.3357142857,49.81,15.0785714286,3.31428571429,25.3142857143,7.58571428571,30.6,21.1,15.2
sj,2001,3,2001-01-15,,0.02165,0.18585,0.1796857,0.0,297.828571429,297.992857143,292.405714286,300.7,295.5,1.1,71.9414285714,0.0,13.9214285714,3.41428571429,25.0714285714,8.15714285714,30.6,19.4,4.8
sj,2001,4,2001-01-22,0.0411,0.0514,0.2184714,0.2287714,0.0,298.017142857,298.2,293.358571429,299.9,296.6,10.24,75.38,0.0,14.7328571429,2.14285714286,24.9571428571,6.87142857143,29.4,20.6,31.5
sj,2001,5,2001-01-29,0.00915,0.041225,0.2434714,0.2032571,23.78,297.972857143,298.157142857,294.052857143,300.7,295.5,32.36,79.0314285714,23.78,15.3785714286,2.74285714286,25.2428571429,6.81428571429,30.6,21.1,21.6
sj,2001,6,2001-02-05,,-0.0056,0.1645,0.1619714,10.73,297.877142857,297.985714286,292.981428571,299.7,296.1,11.2,74.3442857143,10.73,14.4085714286,2.11428571429,25.0,6.82857142857,29.4,21.1,8.5
sj,2001,7,2001-02-12,-0.04485,0.0056,0.1603,0.1674286,0.0,297.934285714,298.157142857,293.377142857,299.9,296.3,22.28,75.8514285714,0.0,14.7542857143,2.34285714286,25.3428571429,6.88571428571,29.4,21.1,4.8
sj,2001,8,2001-02-19,0.2170333,0.1452333,0.2280714,0.2104571,0.0,297.817142857,298.042857143,292.668571429,299.7,296.7,3.02,73.0728571429,0.0,14.0985714286,2.14285714286,24.7571428571,7.0,28.9,19.4,17.6
sj,2001,9,2001-02-26,0.4462667,0.3123,0.3375,0.2732833,0.0,297.152857143,297.235714286,292.815714286,299.0,295.5,25.89,76.9071428571,0.0,14.2657142857,2.01428571429,24.8142857143,5.24285714286,28.3,21.7,53.1
sj,2001,10,2001-03-05,0.2485,0.25445,0.2764286,0.2567143,6.84,297.134285714,297.357142857,292.055714286,300.7,294.4,0.5,73.3871428571,6.84,13.6714285714,3.14285714286,24.7,7.45714285714,31.7,19.4,0.0
sj,2001,11,2001-03-12,0.4229,0.4229,0.1950143,0.1967143,0.0,298.558571429,298.885714286,294.027142857,301.3,295.9,10.5,76.2471428571,0.0,15.3871428571,3.62857142857,26.7,6.91428571429,31.7,22.2,0.5
sj,2001,12,2001-03-19,0.1274333,0.059925,0.1592286,0.1408857,0.0,298.372857143,298.592857143,293.045714286,300.3,296.8,1.69,72.4428571429,0.0,14.4828571429,2.44285714286,26.3285714286,7.52857142857,30.6,21.7,12.7
sj,2001,13,2001-03-26,,0.2705,0.2435714,0.2178143,6.11,297.692857143,297.878571429,294.167142857,300.5,295.8,21.55,80.8357142857,6.11,15.5557142857,2.1,26.0428571429,6.51428571429,32.2,21.7,26.7
