id	taxactionSystem	regdt	workerCount	fssdccount	pfrdcCount	fnsdcCount	hasCloudCryptCertificate	OrgCreationDate	documentsCount	cnt_users	is_prolong
104595	ОСНО	2015-08-14	0.0	0.0	0.0	0.0	0	21.09.2015	4.0	0.0	0.0
101707	УСН, Доходы 6%	2014-10-10	0.0	1.0	1.0	2.0	1	06.10.2014	4.0	0.0	1.0
109515	УСН, Доходы 6% +ЕНВД	2008-06-11	0.0	2.0	3.0	3.0	0	20.03.2014	5.0	0.0	0.0
101406	УСН, Доходы за вычетом расходов 15%	2014-12-12	0.0	1.0	1.0	1.0	1	18.11.2014	4.0	1.0	1.0
108624	УСН, Доходы за вычетом расходов 15%	2012-06-26	1.0	0.0	0.0	0.0	0	01.01.1900	6.0	0.0	0.0
102915	УСН, Доходы 6%	2014-09-04	0.0	0.0	0.0	1.0	1	11.08.2014	5.0	0.0	1.0
106844	ОСНО	2010-08-18	0.0	1.0	1.0	2.0	0	02.04.2014	1.0	0.0	0.0
101713	УСН, Доходы 6%	2007-12-22	1.0	1.0	2.0	1.0	1	09.03.2016	7.0	0.0	1.0
108750	ОСНО	2014-12-11	0.0	1.0	1.0	2.0	1	16.03.2015	1.0	0.0	1.0
108801	УСН, Доходы 6% +ЕНВД	2011-11-20	0.0	0.0	0.0	2.0	0	10.11.2014	0.0	0.0	1.0
102730	УСН, Доходы за вычетом расходов 15%	2011-11-17	0.0	1.0	0.0	1.0	0	23.12.2014	5.0	0.0	0.0
101345	УСН, Доходы за вычетом расходов 15%	2014-01-27	0.0	0.0	0.0	0.0	0	01.01.1900	4.0	0.0	0.0
101936	УСН, Доходы 6%	2014-02-02	1.0	2.0	2.0	2.0	1	14.03.2016	6.0	0.0	1.0
106530	УСН, Доходы 6%	2004-08-30	2.0	2.0	3.0	2.0	0	01.01.1900	5.0	0.0	1.0
105217	ОСНО	2011-07-18	1.0	0.0	1.0	2.0	1	16.03.2015	5.0	0.0	0.0
103724	УСН, Доходы 6%	2014-12-30	1.0	2.0	1.0	1.0	0	26.12.2014	5.0	0.0	1.0
101818	ОСНО	2006-07-04	0.0	1.0	0.0	3.0	1	17.11.2014	5.0	2.0	1.0
107498	ОСНО	2014-11-15	0.0	0.0	0.0	0.0	0	23.02.2015	5.0	0.0	1.0
106480	ЕНВД	2012-11-12	2.0	2.0	2.0	1.0	0	15.03.2016	9.0	0.0	1.0
105521	УСН, Доходы 6%	2015-09-26	0.0	0.0	0.0	0.0	1	09.09.2015	4.0	0.0	0.0
103543	ЕНВД	1997-04-25	4.0	0.0	0.0	0.0	0	01.01.1900	0.0	0.0	1.0
106719	ОСНО	2013-05-25	1.0	2.0	2.0	4.0	1	29.03.2016	9.0	0.0	1.0
108967	УСН, Доходы 6%	2012-06-01	0.0	2.0	2.0	2.0	1	10.03.2016	6.0	1.0	1.0
105739	ОСНО	2010-05-08	1.0	0.0	0.0	0.0	0	28.09.2015	0.0	0.0	0.0
109196	УСН, Доходы 6%	2011-02-08	2.0	2.0	2.0	2.0	1	14.03.2016	8.0	1.0	1.0
106398	ОСНО	2014-05-07	0.0	1.0	1.0	2.0	1	06.02.2015	0.0	2.0	1.0
105306	ОСНО	2014-07-25	1.0	0.0	0.0	0.0	0	02.07.2014	0.0	0.0	0.0
106148	ОСНО	2014-03-17	0.0	2.0	2.0	3.0	1	24.03.2014	4.0	0.0	1.0
109825	ОСНО	2014-01-30	0.0	0.0	0.0	0.0	0	25.03.2016	6.0	1.0	1.0
103409	УСН, Доходы 6%	2014-11-07	3.0	2.0	2.0	2.0	1	10.10.2014	7.0	0.0	1.0
106314	ОСНО	2013-06-07	0.0	0.0	0.0	0.0	0	16.01.2015	0.0	0.0	0.0
105171	ОСНО	2014-10-02	0.0	0.0	0.0	0.0	0	05.09.2014	0.0	0.0	0.0
104484	ОСНО	2015-10-05	0.0	0.0	0.0	0.0	0	26.10.2015	0.0	0.0	0.0
101892	УСН, Доходы за вычетом расходов 15%	2013-04-01	0.0	2.0	1.0	2.0	1	30.09.2014	6.0	0.0	1.0
101691	УСН, Доходы за вычетом расходов 15%	2008-12-24	4.0	1.0	0.0	0.0	0	21.03.2016	6.0	0.0	1.0
108111	УСН, Доходы за вычетом расходов 7%	2014-07-22	0.0	2.0	2.0	2.0	1	04.09.2014	5.0	0.0	1.0
102972	ОСНО	2013-03-04	0.0	0.0	0.0	0.0	0	18.01.2015	0.0	0.0	0.0
101717	УСН, Доходы за вычетом расходов 15%	2008-12-04	2.0	1.0	1.0	1.0	1	26.06.2015	8.0	1.0	1.0
109802	ОСНО	2015-06-28	0.0	1.0	0.0	2.0	1	07.06.2015	0.0	1.0	0.0
105774	ОСНО	1999-04-30	4.0	2.0	2.0	2.0	1	03.04.2016	6.0	1.0	1.0
109032	УСН, Доходы за вычетом расходов 10%	2004-07-29	4.0	1.0	1.0	1.0	0	01.01.1900	0.0	0.0	1.0
104146	УСН, Доходы 6%	2013-08-14	1.0	2.0	2.0	2.0	1	13.04.2014	7.0	2.0	0.0
105206	УСН, Доходы за вычетом расходов 15%	2015-04-20	0.0	1.0	1.0	1.0	1	08.04.2015	5.0	0.0	0.0
100232	ОСНО	2011-11-20	0.0	2.0	2.0	3.0	1	14.04.2014	7.0	0.0	1.0
107786	УСН, Доходы 6%	2011-02-09	0.0	0.0	0.0	0.0	0	21.04.2014	7.0	1.0	0.0
103229	УСН, Доходы за вычетом расходов 15%	2009-11-22	0.0	1.0	2.0	1.0	0	01.04.2014	0.0	0.0	0.0
108017	УСН, Доходы за вычетом расходов 15%	2014-11-05	1.0	1.0	0.0	1.0	1	17.10.2014	5.0	1.0	0.0
106724	ОСНО	2009-12-27	1.0	0.0	0.0	0.0	1	01.01.1900	0.0	0.0	0.0
101139	УСН, Доходы 6%	2010-12-19	1.0	1.0	0.0	2.0	1	09.03.2014	5.0	0.0	1.0
104290	УСН, Доходы за вычетом расходов 15%	2012-09-13	3.0	0.0	0.0	0.0	0	01.01.1900	0.0	0.0	1.0
106012	ОСНО	2014-06-23	1.0	1.0	1.0	2.0	1	17.12.2014	6.0	1.0	1.0
102768	УСН, Доходы за вычетом расходов 15%	2013-09-11	0.0	2.0	2.0	1.0	1	11.03.2016	0.0	2.0	1.0
102394	УСН, Доходы 6%	2004-08-23	0.0	2.0	2.0	1.0	1	01.01.1900	4.0	0.0	0.0
109750	УСН, Доходы за вычетом расходов 15%	1999-06-05	0.0	0.0	0.0	1.0	0	18.09.2014	1.0	0.0	0.0
109942	ЕНВД	1996-10-11	2.0	2.0	3.0	3.0	1	04.03.2016	5.0	0.0	1.0
102274	ОСНО	2015-08-29	0.0	1.0	1.0	1.0	1	27.09.2015	5.0	0.0	1.0
101525	УСН, Доходы за вычетом расходов 15%	2013-08-25	2.0	2.0	2.0	2.0	0	01.01.1900	7.0	1.0	0.0
107652	УСН, Доходы 6%	2007-02-24	0.0	0.0	0.0	0.0	0	01.01.1900	5.0	1.0	0.0
105318	ЕНВД	2004-11-23	2.0	0.0	0.0	0.0	0	01.01.1900	1.0	0.0	0.0
107523	УСН, Доходы за вычетом расходов 15%	2015-05-18	3.0	0.0	0.0	0.0	0	17.06.2015	0.0	0.0	1.0
109470	ОСНО	2015-11-13	0.0	0.0	0.0	0.0	0	29.11.2015	0.0	0.0	0.0
109059	УСН, Доходы 6%	2008-07-18	0.0	0.0	0.0	0.0	0	04.04.2016	1.0	0.0	1.0
105122	ЕНВД	1997-01-02	3.0	0.0	2.0	1.0	0	25.04.2016	0.0	1.0	1.0
106332	ОСНО	2014-11-23	0.0	1.0	1.0	2.0	1	06.02.2015	4.0	2.0	1.0
109796	ОСНО	2014-03-03	0.0	1.0	0.0	3.0	1	15.04.2014	4.0	0.0	0.0
109301	ОСНО	2010-12-27	0.0	0.0	0.0	0.0	0	24.03.2014	1.0	0.0	0.0
101715	ЕНВД	2007-11-29	3.0	0.0	2.0	2.0	0	26.03.2014	8.0	0.0	0.0
108409	УСН, Доходы за вычетом расходов 15%	2014-05-21	0.0	2.0	1.0	2.0	1	10.06.2014	3.0	0.0	1.0
104859	ОСНО	2011-10-29	1.0	1.0	2.0	1.0	0	23.03.2014	6.0	2.0	0.0
106509	ОСНО	2000-12-02	3.0	0.0	0.0	0.0	0	25.01.2015	0.0	0.0	0.0
100572	ЕНВД	2010-11-10	0.0	0.0	0.0	0.0	0	19.01.2015	6.0	0.0	1.0
100015	ЕНВД	2002-02-26	2.0	0.0	0.0	0.0	0	01.01.1900	2.0	0.0	1.0
109106	УСН, Доходы за вычетом расходов 15%	2014-07-12	0.0	2.0	2.0	2.0	1	17.09.2014	6.0	0.0	1.0
106117	УСН, Доходы 6%	2015-05-25	2.0	1.0	1.0	1.0	1	17.06.2015	6.0	0.0	1.0
100580	УСН, Доходы 6%	2002-01-13	0.0	0.0	0.0	0.0	0	05.03.2014	5.0	1.0	1.0
104641	ОСНО	2012-07-31	2.0	2.0	1.0	3.0	1	11.03.2016	9.0	0.0	1.0
101316	УСН, Доходы 6%	2013-12-16	0.0	0.0	0.0	0.0	0	04.04.2014	0.0	0.0	0.0
105436	ОСНО	1999-07-25	0.0	0.0	0.0	0.0	0	13.10.2014	0.0	0.0	0.0
102583	УСН, Доходы за вычетом расходов 15%	2015-09-11	0.0	0.0	0.0	0.0	0	31.08.2015	0.0	0.0	0.0
106837	ОСНО	2012-01-13	0.0	0.0	0.0	0.0	0	27.02.2015	0.0	0.0	0.0
100188	ОСНО	2014-05-06	0.0	1.0	1.0	2.0	1	23.12.2014	5.0	0.0	1.0
101587	ОСНО	2006-08-01	1.0	1.0	1.0	2.0	1	14.04.2014	7.0	0.0	0.0
103465	УСН, Доходы 3%	2004-04-08	1.0	0.0	0.0	0.0	0	12.01.2015	5.0	0.0	1.0
102577	УСН, Доходы за вычетом расходов 15%	2014-09-25	0.0	2.0	2.0	2.0	1	08.08.2014	7.0	1.0	1.0
101275	ОСНО	2013-12-10	0.0	2.0	2.0	3.0	1	21.03.2014	2.0	2.0	1.0
109797	УСН, Доходы 6%	2015-01-10	0.0	0.0	0.0	0.0	0	14.01.2015	2.0	0.0	0.0
100283	ОСНО	2010-04-09	2.0	1.0	0.0	2.0	0	16.06.2014	1.0	0.0	0.0
101401	УСН, Доходы 6%	2010-04-19	0.0	1.0	1.0	0.0	1	12.02.2015	2.0	0.0	0.0
101402	УСН, Доходы 6%	2014-10-10	1.0	0.0	0.0	0.0	0	09.11.2014	1.0	0.0	1.0
108059	ОСНО	2013-08-31	0.0	0.0	0.0	0.0	0	11.04.2014	4.0	0.0	0.0
101553	ЕНВД	2007-06-23	3.0	1.0	2.0	2.0	1	22.05.2015	8.0	1.0	1.0
100775	ОСНО	2016-02-01	0.0	0.0	0.0	1.0	1	18.01.2016	4.0	0.0	1.0
107579	УСН, Доходы за вычетом расходов 15%	2012-06-26	2.0	1.0	2.0	1.0	0	01.01.1900	1.0	0.0	0.0
110146	ОСНО	2010-05-29	1.0	1.0	1.0	3.0	1	31.03.2016	5.0	1.0	0.0
104504	УСН, Доходы 6%	2008-11-20	1.0	1.0	2.0	1.0	0	01.01.1900	6.0	0.0	0.0
104265	УСН, Доходы 6%	2012-05-24	2.0	0.0	0.0	0.0	0	01.01.1900	7.0	0.0	1.0
103762	УСН, Доходы 6%	2007-04-16	0.0	0.0	0.0	1.0	0	13.01.2015	7.0	0.0	0.0
106092	ОСНО	2014-11-30	0.0	0.0	0.0	1.0	1	24.04.2015	3.0	0.0	0.0
106422	ОСНО	2015-08-29	0.0	1.0	1.0	2.0	1	23.10.2015	5.0	0.0	1.0
109903	ОСНО	2000-11-18	4.0	0.0	0.0	0.0	0	24.03.2014	9.0	0.0	1.0
105096	ОСНО	2015-12-30	0.0	0.0	0.0	1.0	1	14.01.2016	5.0	0.0	1.0
102466	УСН, Доходы 6%	2015-04-19	0.0	0.0	1.0	0.0	1	02.07.2015	0.0	0.0	0.0
107436	ЕНВД	2011-05-14	0.0	0.0	0.0	0.0	0	01.01.1900	0.0	0.0	0.0
101093	ОСНО	2014-03-18	1.0	0.0	0.0	0.0	0	15.07.2014	0.0	0.0	0.0
106638	ОСНО	2012-06-04	0.0	1.0	2.0	3.0	1	26.02.2015	0.0	1.0	1.0
101775	ЕНВД	2004-03-23	2.0	0.0	0.0	0.0	0	13.10.2014	3.0	0.0	0.0
105696	УСН, Доходы 6%	2014-03-11	1.0	2.0	0.0	1.0	1	08.10.2014	6.0	1.0	1.0
104623	ОСНО	2011-07-02	1.0	2.0	2.0	3.0	1	31.03.2016	7.0	1.0	1.0
100194	УСН, Доходы 6% +ЕНВД	2015-12-02	1.0	0.0	1.0	2.0	1	24.12.2015	6.0	0.0	1.0
109805	ОСНО	2013-09-05	0.0	2.0	2.0	3.0	1	06.03.2014	7.0	1.0	0.0
106725	ОСНО	2015-09-13	1.0	1.0	1.0	2.0	1	28.08.2015	4.0	1.0	1.0
108068	УСН, Доходы 3%	2014-12-21	0.0	1.0	1.0	1.0	1	30.01.2015	1.0	0.0	1.0
104718	УСН, Доходы за вычетом расходов 7%	2013-03-10	1.0	1.0	2.0	2.0	1	31.03.2016	5.0	1.0	1.0
107725	УСН, Доходы за вычетом расходов 15%	2008-06-12	0.0	0.0	0.0	0.0	0	22.03.2016	7.0	0.0	1.0
100504	ОСНО	2014-08-28	1.0	1.0	1.0	1.0	1	14.10.2014	6.0	0.0	0.0
100251	УСН, Доходы за вычетом расходов 15%	2010-03-10	1.0	1.0	1.0	1.0	1	31.03.2016	7.0	1.0	1.0
107379	ОСНО	2000-05-10	1.0	0.0	0.0	0.0	0	03.04.2016	2.0	0.0	0.0
105463	ОСНО	2009-09-21	0.0	0.0	0.0	0.0	0	21.05.2014	0.0	0.0	0.0
105212	ОСНО	2011-12-01	0.0	2.0	2.0	2.0	0	31.03.2016	2.0	1.0	1.0
102781	УСН, Доходы 6%	2010-04-29	0.0	0.0	0.0	1.0	1	22.05.2014	6.0	1.0	1.0
103336	УСН, Доходы за вычетом расходов 15%	2013-04-25	1.0	1.0	1.0	1.0	1	30.06.2015	5.0	0.0	1.0
107561	ОСНО	2015-06-13	1.0	1.0	1.0	2.0	1	27.05.2015	5.0	0.0	1.0
109985	УСН, Доходы за вычетом расходов 15%	2014-12-18	0.0	1.0	1.0	2.0	0	05.12.2014	3.0	1.0	1.0
102125	УСН, Доходы за вычетом расходов 10%	2008-09-05	1.0	2.0	2.0	2.0	1	01.01.1900	7.0	0.0	1.0
106348	ОСНО	2011-02-02	1.0	1.0	0.0	2.0	0	11.03.2014	7.0	0.0	1.0
110119	ОСНО	2013-11-09	0.0	0.0	0.0	1.0	0	26.06.2014	5.0	1.0	0.0
108662	ЕНВД	2006-08-30	1.0	2.0	3.0	3.0	1	13.03.2016	6.0	1.0	1.0
108162	УСН, Доходы за вычетом расходов 5%	1999-11-01	2.0	2.0	2.0	2.0	1	01.01.1900	6.0	0.0	1.0
108096	УСН, Доходы за вычетом расходов 7%	1999-09-14	4.0	0.0	1.0	1.0	0	22.04.2016	0.0	0.0	1.0
103577	УСН, Доходы за вычетом расходов 15%	2014-09-15	0.0	0.0	0.0	0.0	1	25.02.2015	4.0	0.0	1.0
105190	ОСНО	2001-01-12	3.0	2.0	3.0	2.0	1	01.01.1900	5.0	0.0	0.0
106039	УСН, Доходы за вычетом расходов 15% +ЕНВД	2015-12-05	1.0	1.0	1.0	1.0	1	07.12.2015	5.0	0.0	1.0
105648	УСН, Доходы за вычетом расходов 15%	2014-06-02	0.0	1.0	1.0	1.0	0	05.06.2014	6.0	0.0	0.0
107037	ОСНО	2013-09-21	0.0	1.0	1.0	3.0	1	05.05.2015	7.0	1.0	1.0
108088	ОСНО	2013-06-24	0.0	0.0	0.0	0.0	0	01.01.1900	0.0	0.0	0.0
108660	УСН, Доходы 6%	2014-05-10	0.0	0.0	1.0	1.0	0	09.06.2014	5.0	0.0	0.0
100209	ОСНО	2011-02-15	2.0	0.0	0.0	0.0	0	14.05.2015	0.0	0.0	0.0
108973	ОСНО	2011-07-30	2.0	0.0	0.0	0.0	0	01.01.1900	3.0	1.0	0.0
101217	ЕНВД	2013-06-24	1.0	0.0	0.0	0.0	1	20.07.2015	6.0	0.0	0.0
104808	ОСНО	2008-04-12	0.0	0.0	0.0	0.0	0	02.01.2015	0.0	0.0	0.0
102225	УСН, Доходы 6%	2015-12-18	0.0	0.0	0.0	0.0	1	10.12.2015	0.0	1.0	0.0
104107	ОСНО	2010-12-12	1.0	2.0	2.0	3.0	1	24.04.2016	4.0	0.0	1.0
109544	ОСНО	2015-09-03	0.0	0.0	0.0	0.0	0	20.10.2015	0.0	0.0	0.0
102642	УСН, Доходы 6%	2010-09-13	2.0	3.0	3.0	2.0	1	01.01.1900	4.0	1.0	0.0
106145	ОСНО	2015-08-14	0.0	0.0	0.0	0.0	0	03.08.2015	0.0	0.0	0.0
100305	ЕНВД	2014-05-11	0.0	1.0	1.0	1.0	0	15.07.2014	4.0	0.0	0.0
105599	ОСНО	1992-11-20	3.0	0.0	2.0	3.0	1	15.03.2016	8.0	2.0	1.0
105814	ОСНО	2013-08-25	2.0	1.0	2.0	2.0	1	16.01.2015	7.0	0.0	0.0
108602	ОСНО	2014-04-28	1.0	0.0	0.0	1.0	0	22.02.2014	1.0	0.0	0.0
107393	ОСНО	2015-11-13	1.0	0.0	0.0	2.0	1	26.10.2015	6.0	0.0	1.0
100109	УСН, Доходы за вычетом расходов 15%	2015-06-30	0.0	1.0	1.0	2.0	1	06.07.2015	7.0	0.0	0.0
105910	ОСНО	2014-06-28	2.0	1.0	0.0	1.0	1	09.07.2014	0.0	0.0	0.0
100924	ЕНВД	2015-02-10	1.0	0.0	0.0	0.0	0	18.08.2015	7.0	0.0	0.0
105227	ОСНО	2010-03-27	1.0	2.0	2.0	3.0	1	30.03.2016	6.0	1.0	1.0
109604	ЕНВД	2005-07-31	2.0	2.0	3.0	1.0	0	01.01.1900	1.0	0.0	0.0
100567	ОСНО	1996-04-14	3.0	0.0	0.0	0.0	0	01.01.1900	0.0	0.0	1.0
104912	УСН, Доходы за вычетом расходов 5%	2007-08-26	0.0	1.0	0.0	1.0	1	20.01.2015	6.0	1.0	0.0
107949	УСН, Доходы за вычетом расходов 15%	2013-11-12	1.0	2.0	3.0	2.0	1	09.03.2016	6.0	0.0	1.0
104855	УСН, Доходы 6%	2015-09-07	1.0	0.0	0.0	0.0	1	16.08.2015	0.0	0.0	0.0
103192	ОСНО	2010-11-25	0.0	0.0	0.0	0.0	0	15.04.2014	0.0	0.0	0.0
107128	ОСНО	2013-04-22	2.0	0.0	0.0	0.0	0	01.01.1900	7.0	0.0	0.0
101377	ОСНО	2015-06-10	0.0	0.0	0.0	0.0	0	15.07.2015	0.0	0.0	0.0
100689	УСН, Доходы 6%	2011-12-31	1.0	3.0	2.0	2.0	1	15.07.2014	6.0	0.0	1.0
105289	ОСНО	2002-09-08	3.0	0.0	0.0	0.0	0	01.01.1900	0.0	0.0	0.0
105811	УСН, Доходы за вычетом расходов 7%	2013-06-06	0.0	1.0	2.0	2.0	1	04.10.2014	5.0	1.0	1.0
110153	ОСНО	2008-12-15	1.0	0.0	0.0	0.0	0	28.08.2014	0.0	0.0	0.0
106592	ОСНО	2015-01-21	2.0	1.0	1.0	2.0	1	09.01.2015	6.0	1.0	1.0
104410	ОСНО	2013-07-03	1.0	0.0	0.0	0.0	0	04.07.2014	8.0	1.0	1.0
107973	УСН, Доходы за вычетом расходов 12%	2013-11-27	2.0	1.0	1.0	1.0	0	08.09.2014	6.0	0.0	0.0
104966	ОСНО	2005-11-11	2.0	2.0	2.0	0.0	0	01.01.1900	4.0	0.0	1.0
102244	УСН, Доходы 4%	2013-08-07	1.0	1.0	2.0	2.0	1	23.03.2015	6.0	1.0	1.0
104858	ОСНО	2005-05-19	0.0	1.0	0.0	2.0	1	22.01.2016	0.0	0.0	0.0
102226	ОСНО	2014-02-20	0.0	0.0	0.0	1.0	1	04.03.2015	4.0	0.0	0.0
108051	УСН, Доходы за вычетом расходов 15%	2012-02-09	1.0	0.0	0.0	0.0	0	30.03.2016	6.0	0.0	1.0
108354	УСН, Доходы за вычетом расходов 10%	2013-05-16	1.0	1.0	0.0	2.0	1	31.03.2016	5.0	0.0	0.0
105297	УСН, Доходы за вычетом расходов 15%	2012-08-14	3.0	2.0	2.0	1.0	0	01.01.1900	0.0	0.0	0.0
107830	УСН, Доходы за вычетом расходов 15%	2012-01-18	1.0	0.0	0.0	1.0	1	13.03.2014	6.0	0.0	1.0
109618	УСН, Доходы за вычетом расходов 15%	2012-02-09	0.0	0.0	0.0	0.0	0	11.04.2014	5.0	0.0	1.0
105023	ОСНО	2014-06-16	2.0	1.0	1.0	2.0	0	21.08.2014	7.0	0.0	1.0
103581	УСН, Доходы 6%	2015-03-17	0.0	0.0	0.0	0.0	0	25.02.2015	4.0	0.0	1.0
105282	УСН, Доходы за вычетом расходов 15%	2014-09-25	0.0	1.0	2.0	3.0	1	13.08.2014	5.0	0.0	0.0
100082	УСН, Доходы 6%	2012-09-23	2.0	0.0	0.0	1.0	1	27.07.2014	7.0	0.0	1.0
102672	ОСНО	2015-08-03	1.0	0.0	0.0	0.0	0	09.10.2015	3.0	0.0	0.0
102205	УСН, Доходы за вычетом расходов 15%	2015-02-23	0.0	1.0	1.0	2.0	1	14.03.2015	5.0	0.0	1.0
108635	УСН, Доходы за вычетом расходов 5% +ЕНВД	2014-04-20	0.0	1.0	0.0	1.0	1	13.08.2015	6.0	0.0	0.0
107595	УСН, Доходы 6%	2012-01-14	1.0	2.0	2.0	2.0	1	01.01.1900	6.0	1.0	1.0
105020	ЕНВД	2006-06-28	1.0	0.0	0.0	0.0	0	08.02.2015	7.0	1.0	0.0
108605	ОСНО	2006-02-08	2.0	2.0	2.0	3.0	1	27.08.2014	7.0	0.0	1.0
109702	УСН, Доходы 6%	2015-08-28	0.0	1.0	1.0	1.0	1	09.08.2015	5.0	1.0	1.0
102232	ОСНО	2012-12-04	0.0	0.0	0.0	2.0	0	01.01.1900	7.0	0.0	0.0
102062	УСН, Доходы 6%	2010-07-22	1.0	2.0	2.0	2.0	1	23.03.2016	6.0	0.0	1.0
103896	ЕНВД	2015-02-01	0.0	0.0	0.0	1.0	0	24.08.2015	2.0	0.0	0.0
106404	УСН, Доходы 6%	2013-10-31	0.0	0.0	0.0	2.0	1	16.01.2015	5.0	0.0	0.0
108358	УСН, Доходы за вычетом расходов 7%	2013-03-16	1.0	2.0	2.0	2.0	1	01.01.1900	7.0	1.0	1.0
108531	ОСНО	2015-07-27	0.0	0.0	0.0	0.0	0	14.07.2015	3.0	0.0	0.0
103644	ОСНО	2006-10-03	0.0	0.0	0.0	2.0	1	31.03.2015	0.0	0.0	1.0
103880	УСН, Доходы за вычетом расходов 7%	2012-02-14	2.0	2.0	3.0	1.0	1	01.01.1900	8.0	1.0	1.0
108857	УСН, Доходы 6%	2000-02-05	2.0	0.0	0.0	0.0	0	14.03.2016	0.0	0.0	1.0
103857	ОСНО	2000-02-25	0.0	0.0	0.0	0.0	0	26.03.2015	0.0	0.0	0.0
100774	УСН, Доходы 6%	2006-02-08	3.0	0.0	0.0	0.0	0	01.01.1900	6.0	0.0	1.0
104026	ОСНО	2015-01-10	2.0	1.0	2.0	2.0	1	26.02.2015	6.0	1.0	1.0
108299	УСН, Доходы за вычетом расходов 5%	2013-05-18	0.0	0.0	0.0	0.0	0	26.03.2015	5.0	0.0	0.0
109642	ОСНО	2012-12-31	0.0	1.0	3.0	2.0	1	02.03.2016	5.0	1.0	1.0
102105	ЕНВД	2014-06-01	1.0	2.0	3.0	2.0	1	12.05.2014	5.0	1.0	1.0
108379	ОСНО	2014-04-07	1.0	2.0	2.0	3.0	1	11.04.2014	7.0	0.0	1.0
109471	УСН, Доходы 6%	2012-10-07	0.0	1.0	1.0	1.0	0	01.01.1900	0.0	0.0	0.0
100543	УСН, Доходы 6%	2012-04-14	0.0	0.0	0.0	1.0	1	14.04.2014	5.0	0.0	1.0
106269	ЕНВД	2008-06-13	2.0	3.0	3.0	3.0	0	08.04.2016	0.0	0.0	1.0
109179	ОСНО	2015-07-18	0.0	0.0	0.0	1.0	1	29.06.2015	1.0	0.0	0.0
100312	ОСНО	2013-12-31	0.0	2.0	2.0	3.0	1	02.03.2016	6.0	0.0	1.0
100107	УСН, Доходы за вычетом расходов 15%	2014-10-15	1.0	0.0	0.0	0.0	0	07.11.2014	6.0	1.0	1.0
109875	ОСНО	2013-09-08	1.0	0.0	0.0	0.0	0	01.01.1900	7.0	0.0	0.0
102725	УСН, Доходы за вычетом расходов 15%	2014-04-23	3.0	2.0	2.0	2.0	1	28.03.2014	8.0	1.0	1.0
108917	ОСНО	2014-05-06	0.0	0.0	0.0	0.0	0	22.07.2014	5.0	0.0	1.0
107864	ЕНВД	2001-03-01	3.0	0.0	0.0	0.0	0	23.04.2014	0.0	0.0	0.0
100379	УСН, Доходы 6%	1996-02-18	1.0	0.0	0.0	0.0	0	02.02.2015	4.0	0.0	0.0
105147	ЕНВД	2004-07-08	2.0	0.0	0.0	0.0	0	14.10.2014	0.0	0.0	1.0
110156	ОСНО	2013-04-21	0.0	2.0	2.0	3.0	0	21.03.2016	0.0	0.0	1.0
105765	ОСНО	2013-08-01	0.0	0.0	0.0	0.0	0	22.05.2014	0.0	0.0	0.0
102853	УСН, Доходы 3%	2014-12-10	1.0	0.0	0.0	0.0	0	20.03.2015	6.0	0.0	1.0
108160	УСН, Доходы 6%	2014-01-16	1.0	1.0	1.0	0.0	0	31.03.2014	4.0	0.0	0.0
105152	УСН, Доходы 6%	2015-03-31	0.0	0.0	0.0	0.0	0	16.11.2015	0.0	0.0	1.0
100088	ОСНО	2014-04-06	1.0	1.0	1.0	2.0	1	30.10.2014	6.0	1.0	1.0
106569	ОСНО	2014-05-07	1.0	0.0	0.0	0.0	0	26.04.2015	6.0	0.0	1.0
102369	УСН, Доходы за вычетом расходов 5%	2013-12-25	1.0	2.0	2.0	2.0	1	08.08.2014	6.0	0.0	1.0
109308	ОСНО	2002-02-09	0.0	1.0	1.0	2.0	0	26.01.2015	0.0	0.0	0.0
106452	УСН, Доходы за вычетом расходов 15%	2013-02-18	1.0	2.0	2.0	2.0	1	14.03.2016	7.0	0.0	1.0
108646	ОСНО	2011-05-16	2.0	1.0	1.0	2.0	1	01.02.2015	6.0	0.0	1.0
108486	УСН, Доходы 6%	2008-06-12	1.0	2.0	2.0	2.0	1	20.06.2014	6.0	0.0	1.0
100700	УСН, Доходы 6%	2012-01-27	1.0	1.0	1.0	1.0	1	14.02.2015	7.0	1.0	1.0
105972	ОСНО	2013-11-14	1.0	2.0	2.0	3.0	1	21.05.2014	7.0	0.0	1.0
103478	УСН, Доходы 6%	2015-03-24	0.0	0.0	0.0	0.0	0	11.07.2015	3.0	0.0	0.0
106425	УСН, Доходы 6%	2009-11-09	2.0	2.0	2.0	2.0	1	16.03.2016	7.0	0.0	1.0
103647	ОСНО	2014-04-02	0.0	0.0	0.0	2.0	1	03.12.2014	2.0	0.0	0.0
100840	УСН, Доходы 6%	2011-11-03	0.0	1.0	1.0	1.0	1	17.02.2015	5.0	0.0	0.0
105643	УСН, Доходы 6%	2008-10-15	2.0	1.0	2.0	1.0	0	15.04.2016	5.0	0.0	0.0
105813	ОСНО	2014-04-21	2.0	0.0	0.0	0.0	0	01.01.1900	7.0	0.0	0.0
104606	ОСНО	1963-01-13	2.0	1.0	0.0	3.0	1	16.10.2014	6.0	0.0	0.0
107596	ОСНО	2010-04-07	0.0	2.0	0.0	3.0	1	11.04.2014	1.0	0.0	1.0
108676	УСН, Доходы 6% +ЕНВД	2006-06-15	3.0	0.0	0.0	0.0	0	26.03.2016	7.0	1.0	1.0
