tucaseid,tulineno,eeincome1,erbmi,erhhch,erincome,erspemch,ertpreat,ertseat,ethgt,etwgt,eudietsoda,eudrink,eueat,euexercise,euexfreq,eufastfd,eufastfdfrq,euffyday,eufdsit,eufinlwgt,eusnap,eugenhth,eugroshp,euhgt,euinclvl,euincome2,eumeat,eumilk,euprpmel,eusoda,eustores,eustreason,eutherm,euwgt,euwic,exincome1
20140112132393,1,2,36.099998,2,5,-1,50,0,0,0,2,1,2,2,-1,2,-1,-1,1,8346219,2,3,2,63,5,3,-1,-1,2,1,-1,-1,-1,204,2,0
20140112132396,1,1,32.099998,1,1,1,40,6,0,0,-1,2,1,2,-1,2,-1,-1,1,2325420,2,3,1,63,5,-1,1,2,1,-1,1,1,2,181,-1,0
20140112132397,1,1,20.700001,3,1,5,40,42,0,0,-1,1,1,1,5,2,-1,-1,1,1.14e+07,2,2,1,69,5,-1,1,2,1,2,3,1,1,140,-1,0
20140112132398,1,2,30.1,3,5,4,45,60,0,0,1,1,1,1,10,1,2,1,1,6699301,1,2,1,72,5,2,-1,-1,2,1,1,5,-1,222,2,0
20140112132401,1,1,25.700001,3,1,5,90,5,0,0,-1,1,1,1,4,2,-1,-1,1,7206305,2,2,1,64,5,-1,1,2,1,2,1,1,2,150,-1,0
20140112132408,1,1,31.1,3,1,-1,105,0,0,0,-1,2,2,1,2,1,2,2,1,1966322,2,3,2,59,5,-1,-1,-1,2,-1,-1,-1,-1,154,-1,0
20140112132410,1,2,19,3,3,-1,30,7,0,0,-1,1,1,1,2,1,2,2,1,5692237,2,2,3,72,5,1,1,2,3,2,1,6,2,140,2,0
20140112132411,1,1,21.299999,3,1,5,95,0,0,0,-1,1,2,1,4,1,1,2,1,3132913,2,1,1,68,5,-1,1,2,3,2,1,2,2,140,2,0
20140112132414,1,1,27.5,2,1,5,90,0,0,0,-1,1,2,1,1,1,1,1,1,2977427,2,2,1,65,5,-1,1,2,3,2,1,2,1,165,2,0
20140112132415,1,1,25.6,3,1,5,95,0,0,0,-1,2,2,1,5,1,1,2,1,1.43e+07,2,2,3,65,5,-1,1,2,1,-1,5,1,2,154,-1,0
20140112132417,1,1,25.6,3,1,-1,65,15,0,0,-1,1,1,1,2,1,3,2,1,1173862,2,1,1,75,5,-1,1,2,1,2,1,1,2,205,-1,0
20140112132419,1,1,34.700001,3,1,5,30,0,0,0,-1,1,2,1,4,1,1,2,1,4249053,2,2,1,66,5,-1,1,2,3,2,1,1,2,215,2,0
20140112132421,1,1,29.5,3,1,-1,15,0,0,0,-1,2,2,1,2,2,-1,-1,1,7373176,2,3,1,68,5,-1,1,2,1,-1,1,1,2,194,-1,0
20140112132428,1,1,22.299999,3,1,-1,95,0,0,0,-1,2,2,1,4,2,-1,-1,1,1.55e+07,2,1,2,64,5,-1,-1,-1,2,-1,-1,-1,-1,130,2,0
20140112132431,1,2,28.299999,3,5,5,15,15,0,0,-1,2,1,1,3,2,-1,-1,1,1.48e+07,2,2,1,63,5,2,1,2,1,-1,2,4,2,160,-1,0
20140112132432,1,1,25.1,3,1,5,15,40,0,0,1,1,1,1,4,1,1,2,1,1.28e+07,2,4,1,67,5,-1,1,2,3,1,1,6,1,160,2,0
20140112132433,1,1,36.900002,3,1,5,50,5,0,0,1,1,1,1,5,1,1,2,1,3292467,2,3,3,64,5,-1,-1,-1,2,1,1,1,-1,215,2,0
20140112132434,1,1,32.5,3,1,-1,35,0,0,0,-1,1,2,2,-1,2,-1,-1,1,7600217,2,5,1,72,5,-1,1,2,1,2,2,2,2,240,-1,0
20140112132435,1,1,23,3,1,5,40,15,0,0,-1,1,1,1,1,1,2,2,1,1.13e+07,2,1,3,69,5,-1,1,2,1,2,1,4,2,156,2,0
20140112132438,1,2,-1,3,3,5,135,15,0,-1,-1,1,1,2,-1,2,-1,-1,1,8856994,2,1,1,64,5,1,1,1,1,2,1,3,2,-5,2,0
20140112132440,1,2,28.299999,3,5,5,75,0,0,0,1,1,2,2,-1,2,-1,-1,2,6454344,1,3,2,65,5,2,1,2,1,1,-1,-1,2,170,1,0
20140112132444,1,2,25.799999,3,5,-1,10,0,0,0,2,1,2,1,5,2,-1,-1,3,5783923,1,2,1,66,5,2,1,2,1,1,2,3,2,160,-1,0
20140112132453,1,1,29,3,1,-1,0,35,0,0,2,1,1,2,-1,2,-1,-1,1,3.84e+07,2,2,1,70,5,-1,1,2,3,1,1,3,2,202,2,0
20140112132455,1,2,36.200001,3,3,-1,30,0,0,0,-1,2,2,2,-1,1,2,1,1,2867998,2,3,1,66,5,1,1,2,1,-1,1,1,2,224,-1,0
20140112132457,1,1,41,3,1,-1,50,0,0,0,-1,2,2,1,3,1,1,2,1,1.04e+07,2,3,1,68,5,-1,1,2,3,-1,1,1,2,270,2,0
20140112132466,1,1,27.200001,3,1,-1,20,0,0,0,-1,2,2,1,2,2,-1,-1,1,4377247,2,3,2,67,5,1,-1,-1,2,-1,-1,-1,-1,174,2,73
20140112132468,1,2,37.799999,3,5,-1,30,0,0,0,-1,2,2,1,3,2,-1,-1,1,3536985,2,3,1,61,5,2,1,2,1,-1,2,2,2,200,-1,0
20140112132480,1,2,27.4,3,5,-1,75,1,0,0,1,1,1,2,-1,2,-1,-1,1,2595255,1,2,1,61,5,2,1,2,1,1,1,1,2,145,2,0
20140112132481,1,2,36.200001,3,5,5,185,0,0,0,1,1,2,1,5,1,1,2,1,4613762,2,3,2,67,5,2,-1,-1,2,1,-1,-1,-1,231,-1,0
20140112132482,1,2,23.4,3,5,-1,15,15,0,0,-1,1,1,1,1,2,-1,-1,1,9846213,1,4,1,60,5,2,1,2,1,2,1,2,2,120,1,0
20140112132484,1,2,27.9,3,5,-1,75,0,0,0,-1,1,2,2,-1,2,-1,-1,1,2083495,2,5,1,71,5,2,1,2,1,2,1,6,2,200,-1,0
20140112132487,1,2,30.4,3,5,-1,30,0,0,0,-1,2,2,2,-1,2,-1,-1,1,1327024,2,5,1,67,5,2,1,2,1,-1,2,1,1,194,-1,0
20140112132491,1,1,26.6,3,1,5,135,0,0,0,-1,1,2,1,5,1,5,2,1,3209976,2,2,2,67,5,-1,1,2,3,2,-1,-1,2,170,2,0
20140112132493,1,2,47.400002,1,5,-1,0,0,0,1,-1,2,2,2,-1,2,-1,-1,1,5074737,2,3,2,71,5,2,-1,-1,2,-1,-1,-1,-1,340,2,0
20140112132497,1,1,21.9,1,1,5,65,45,0,0,1,1,1,1,4,1,3,2,1,3214908,2,2,1,76,5,-1,1,2,3,1,1,2,2,180,2,0
20140112132498,1,1,18.5,3,1,1,65,5,0,0,2,1,1,2,-1,2,-1,-1,1,1.94e+07,2,2,3,69,5,-1,1,2,3,1,2,2,2,125,-1,0
20140112132499,1,2,28.6,3,3,-1,109,0,0,0,-1,2,2,2,-1,2,-1,-1,1,7290887,2,2,2,71,5,1,-1,-1,2,-1,-1,-1,-1,205,2,0
20140112132500,1,1,34.900002,3,1,-1,40,15,0,0,-1,1,1,2,-1,1,2,2,1,2199202,2,2,1,71,5,-1,1,1,1,2,1,2,2,250,2,0
20140112132501,1,2,18.700001,3,5,-1,30,10,0,0,-1,1,1,2,-1,2,-1,-1,1,2542258,2,3,1,72,5,2,1,2,1,2,1,1,2,138,-1,0
20140201140003,1,2,30.299999,3,5,5,50,0,0,0,-1,1,2,1,2,1,1,2,1,1.12e+07,1,4,1,73,5,2,1,2,1,2,2,4,1,230,1,0
20140201140016,1,1,29.299999,3,1,-1,85,10,0,0,-1,2,1,1,3,1,1,2,1,8696336,2,2,1,61,5,-1,1,2,1,-1,2,1,1,155,-1,0
20140201140017,1,2,49.299999,3,5,-1,15,0,0,0,-1,2,2,1,7,2,-1,-1,3,3774399,1,5,1,67,5,2,2,1,1,-1,1,2,-1,315,-1,0
20140201140021,1,1,24.200001,3,1,-1,60,5,0,0,-1,1,1,1,21,1,2,2,1,6508208,2,3,1,66,5,-1,1,2,1,2,1,2,2,150,-1,0
20140201140022,1,1,26.6,3,1,-1,30,90,0,0,1,1,1,1,4,2,-1,-1,1,3154306,2,3,1,63,5,-1,1,2,1,1,1,1,1,150,-1,0
20140201140024,1,2,33.400002,3,5,-1,21,0,0,0,-1,1,2,1,25,2,-1,-1,1,1651940,1,3,1,68,5,2,1,2,1,2,1,1,2,220,-1,0
20140201140030,1,2,31.299999,3,3,5,20,10,0,0,2,1,1,2,-1,1,1,2,1,2.61e+07,2,4,2,67,5,1,-1,-1,2,1,-1,-1,-1,200,-1,0
20140201140034,1,1,19.200001,3,1,-1,60,15,0,0,-1,1,1,1,5,2,-1,-1,1,2.44e+07,2,1,2,69,5,-2,-1,-1,2,2,-1,-1,-1,130,2,73
20140201140044,1,1,28.1,3,1,-1,47,180,0,0,-1,1,1,1,7,1,9,1,1,3655486,2,4,1,69,5,-1,1,2,1,2,1,3,2,190,-1,0
20140201140050,1,2,26.5,3,5,-1,150,0,0,0,-1,2,2,1,2,2,-1,-1,1,2805397,1,4,1,62,5,2,1,2,1,-1,1,1,2,145,-1,0
20140201140067,1,2,30.200001,3,5,-1,60,0,0,0,-1,2,2,2,-1,1,2,2,1,3540486,1,3,1,61,5,2,1,2,1,-1,1,2,2,160,-1,0
20140201140069,1,2,26.9,3,5,-1,20,15,0,0,1,1,1,1,6,1,8,1,1,6005051,2,2,1,67,5,2,1,2,1,1,2,1,2,172,-1,0
20140201140074,1,1,25.799999,3,1,-1,35,0,0,0,-1,1,2,2,-1,1,3,2,2,3677169,2,4,1,66,5,-1,1,2,1,2,2,2,2,160,2,0
20140201140079,1,2,32.799999,3,3,5,25,15,0,0,-1,2,1,1,2,1,2,2,1,4455993,2,3,3,71,5,1,1,2,3,-1,1,3,2,235,2,0
20140201140082,1,2,19.299999,3,5,-1,150,30,0,0,-1,2,1,1,3,1,1,2,1,1.05e+07,2,4,2,67,5,2,1,2,1,-1,-1,-1,2,123,-1,0
20140201140084,1,1,21,3,1,-1,72,15,0,0,-1,2,1,1,4,2,-1,-1,1,1.90e+07,2,2,2,62,5,-2,-1,-1,2,-1,-1,-1,-1,115,2,73
20140201140098,1,1,22.700001,3,1,-1,18,0,0,0,2,1,2,1,1,2,-1,-1,1,4489119,2,2,1,67,5,-3,1,2,1,1,1,2,2,145,-1,81
20140201140103,1,2,23.4,3,5,-1,90,0,0,0,-1,2,2,2,-1,2,-1,-1,2,4391455,1,4,1,66,5,2,1,2,1,-1,1,1,2,145,-1,0
20140201140110,1,1,24.1,3,1,5,35,10,0,0,-1,1,1,2,-1,1,2,1,1,1.12e+07,2,2,1,65,5,-1,1,2,1,2,5,6,2,145,2,0
20140201140113,1,1,-1,3,1,5,35,0,0,-1,-1,1,2,1,5,1,1,2,1,2.37e+07,2,2,1,67,5,-1,1,2,1,2,1,1,1,-3,-1,0
20140201140118,1,2,24.799999,3,3,-1,65,0,0,0,-1,1,2,1,3,2,-1,-1,1,5434142,1,3,3,63,5,1,1,2,1,2,2,2,2,140,1,0
20140201140119,1,2,37.200001,1,5,5,10,0,0,0,-1,2,2,1,7,1,2,2,1,4255220,1,3,1,74,5,2,1,2,1,-1,3,1,2,290,2,0
20140201140121,1,2,26.6,3,3,5,80,5,0,0,-1,2,1,1,7,1,2,1,2,7717631,2,2,1,63,5,1,1,2,1,-1,1,2,2,150,2,0
20140201140122,1,1,22.299999,3,1,-1,120,0,0,0,2,1,1,2,-1,1,2,2,1,8673408,2,3,2,64,5,-2,-1,-1,2,1,-1,-1,-1,130,2,73
20140201140132,1,2,25.799999,3,5,3,120,0,0,0,2,1,2,2,-1,2,-1,-1,1,2.17e+07,2,1,3,71,5,2,-1,-1,2,1,1,2,-1,185,2,0
20140201140152,1,2,-1,3,3,-1,20,0,0,-1,1,1,2,2,-1,2,-1,-1,1,4172339,2,4,1,62,5,1,1,2,1,1,2,4,2,-3,-1,0
20140201140157,1,2,23.9,3,5,-1,15,15,0,0,-1,1,1,1,7,1,2,1,1,1.53e+07,1,3,2,63,5,2,-1,-1,2,2,-1,-1,-1,135,2,0
20140201140160,1,1,26.1,3,1,5,25,5,0,0,-1,1,1,1,3,1,1,2,1,3.05e+07,2,3,1,61,5,-1,1,2,1,2,1,2,2,138,-1,0
20140201140163,1,2,29,3,5,5,45,0,0,0,-1,1,2,1,1,1,2,1,1,8058639,1,2,2,66,5,2,-1,-1,2,2,-1,-1,-1,180,1,0
20140201140166,1,3,25.799999,3,2,-1,30,30,0,0,-1,1,1,1,7,2,-1,-1,1,1757640,1,2,1,66,5,-1,1,2,1,2,1,2,2,160,-1,0
20140201140179,1,2,39,3,5,-1,30,10,0,0,-1,2,1,2,-1,1,1,2,2,2921173,2,5,1,71,5,2,1,2,1,-1,2,1,2,280,-1,0
20140201140181,1,3,21.299999,3,2,-1,115,0,0,0,-1,2,2,2,-1,1,4,2,1,1737538,2,1,1,68,5,-1,1,2,1,-1,1,2,2,140,2,0
20140201140502,1,2,30,3,5,5,65,15,0,0,2,1,1,1,2,2,-1,-1,1,6754976,1,3,1,65,5,2,1,2,1,1,1,6,2,180,2,0
20140201140503,1,1,25.799999,3,1,4,30,60,0,0,1,1,1,1,1,1,5,1,1,7996828,2,2,2,71,5,-1,-1,-1,2,1,-1,-1,-1,185,2,0
20140201140505,1,1,20.799999,3,1,-1,10,10,0,0,2,1,1,1,4,1,2,2,1,5830597,2,2,1,67,5,-1,1,2,1,1,2,2,2,133,-1,0
20140201140508,1,1,26.6,3,1,3,30,15,0,0,1,1,1,2,-1,2,-1,-1,1,1.10e+07,2,4,1,63,5,-1,1,2,1,1,1,2,2,150,2,0
20140201140509,1,1,29,3,1,-1,70,0,0,0,-1,2,2,2,-1,1,4,2,2,2975094,2,4,1,70,5,-1,-1,-1,-2,-1,1,2,-1,202,-1,0
20140201140510,1,2,27.799999,3,5,5,30,0,0,0,-1,2,2,2,-1,2,-1,-1,1,7737075,1,5,1,63,5,2,1,2,1,-1,1,1,2,157,-1,0
20140201140511,1,1,26.9,3,1,-1,210,0,0,0,-1,1,2,2,-1,2,-1,-1,1,1.24e+07,2,1,2,69,5,-1,2,2,1,2,-1,-1,-1,182,-1,0
20140201140513,1,1,21.299999,1,1,5,100,0,0,0,-1,1,2,1,5,1,1,1,1,9627085,2,2,1,65,5,-1,1,2,1,2,1,1,2,128,2,0
20140201140516,1,1,-1,3,1,5,70,5,0,-1,-1,1,1,1,2,1,2,2,1,6754733,2,2,1,65,5,-1,1,2,1,2,1,3,2,-5,2,0
20140201140520,1,2,20.799999,3,5,3,0,10,0,0,-1,2,1,2,-1,2,-1,-1,2,4086255,2,3,1,65,5,2,2,2,1,-1,1,2,-1,125,-1,0
20140201140522,1,1,20.1,3,1,5,75,15,0,0,-1,2,1,1,5,2,-1,-1,1,9555820,2,1,3,62,5,-1,1,2,3,-1,-2,-1,2,110,2,0
20140201140525,1,1,20,3,1,5,60,10,0,0,-1,2,1,1,6,2,-1,-1,1,1.34e+07,2,2,1,63,5,-1,1,2,3,-1,2,5,2,113,-1,0
20140201140526,1,2,23.700001,3,5,-1,90,0,0,0,-1,1,2,2,-1,2,-1,-1,1,6742940,2,2,1,72,5,2,2,2,1,2,1,2,-1,175,-1,0
20140201140527,1,2,25,3,5,5,150,15,0,0,-1,2,1,1,7,2,-1,-1,1,1.27e+07,2,2,3,74,5,2,-1,-1,2,-1,2,1,-1,195,-1,0
20140201140532,1,1,30.700001,3,1,-1,0,0,0,0,-1,2,2,2,-1,-2,-1,-1,2,1532860,2,3,1,66,5,-3,1,2,1,-1,2,4,2,190,-1,81
20140201140533,1,1,24.299999,3,1,-1,30,145,0,0,-1,2,1,2,-1,1,3,1,2,1.82e+07,2,5,2,68,5,1,-1,-1,2,-1,-1,-1,-1,160,-1,75
20140201140535,1,1,29.1,3,1,-1,180,25,0,0,-1,2,1,1,4,2,-1,-1,1,2089441,2,3,1,65,5,-1,1,2,1,-1,1,6,2,175,2,0
20140201140536,1,1,38,2,1,-1,50,135,0,0,-1,1,1,1,3,1,2,2,1,3340846,2,5,1,68,5,-1,1,2,1,2,1,2,2,250,-1,0
20140201140538,1,1,23.799999,3,1,5,0,90,0,0,1,1,1,1,4,1,2,2,1,4611739,2,1,3,67,5,-1,2,2,3,1,3,1,-1,152,2,0
20140201140543,1,2,24.4,3,3,-1,65,20,0,0,-1,2,1,2,-1,1,1,2,1,3.27e+07,2,2,1,60,5,1,1,2,1,-1,2,2,2,125,2,0
20140201140544,1,1,-1,3,1,4,65,0,0,-1,-1,1,2,2,-1,2,-1,-1,1,6260144,2,3,2,66,5,-1,1,2,1,2,-1,-1,2,-5,1,0
20140201140550,1,2,27.299999,3,3,5,20,20,0,0,2,1,1,2,-1,2,-1,-1,1,2.28e+07,2,3,2,70,5,1,-1,-1,2,1,-1,-1,-1,190,2,0
20140201140551,1,2,27.4,3,3,5,60,0,0,0,2,1,2,1,2,1,1,2,1,5988870,2,2,1,67,5,1,1,2,1,1,2,2,2,175,2,0
20140201140555,1,2,27.4,3,3,-1,0,6,0,0,-1,1,1,2,-1,1,4,1,1,1.37e+07,2,4,1,62,5,1,1,2,1,2,2,5,2,150,2,0
20140201140560,1,1,33.599998,3,1,-1,210,0,0,0,-1,1,2,2,-1,2,-1,-1,1,2508615,2,2,2,64,5,-1,1,2,1,2,-1,-1,2,196,-1,0
20140201140563,1,2,26.6,3,3,5,105,0,0,0,-1,2,2,2,-1,1,2,1,1,1.33e+07,2,1,1,64,5,1,1,2,1,-1,1,1,2,155,-1,0
20140201140568,1,1,27.9,3,1,-1,38,2,0,0,-1,1,1,1,5,1,1,2,2,1463728,2,3,1,71,5,-1,1,2,1,2,1,2,2,200,-1,0
20140201140571,1,1,33.700001,3,1,-1,60,15,0,0,-1,2,1,1,5,1,2,2,1,4374312,2,2,1,62,5,-1,1,2,1,-1,2,1,2,184,-1,0
20140201140573,1,1,29,3,1,1,50,10,0,0,-1,1,1,1,6,2,-1,-1,1,5082905,2,2,1,67,5,-1,1,2,1,2,1,1,1,185,2,0
20140201140574,1,2,39.299999,3,3,-1,40,18,0,0,-1,2,1,1,3,1,1,2,1,4407897,2,2,1,62,5,1,1,2,1,-1,1,1,2,215,-1,0
20140201140576,1,2,40.700001,3,5,-1,30,240,0,0,-1,1,1,1,5,1,1,2,1,2937784,1,4,1,67,5,2,1,2,1,2,1,3,2,260,2,0
20140201140577,1,2,-1,1,3,5,60,10,0,-1,-1,1,1,2,-1,1,1,2,1,2827228,2,2,1,63,5,1,1,2,1,2,1,1,2,-2,2,0
20140201140579,1,2,24.299999,3,5,-1,75,5,0,0,-1,1,1,2,-1,2,-1,-1,1,1069337,1,3,1,68,5,2,1,2,1,2,1,2,2,160,-1,0
20140201140581,1,1,22.6,3,1,5,50,0,0,0,1,1,2,1,3,2,-1,-1,1,1997868,2,1,1,66,5,-1,1,2,1,1,1,2,2,140,2,0
20140201140583,1,1,19.200001,3,1,2,150,5,0,0,2,1,1,1,1,1,2,2,1,2152896,2,1,2,62,5,-1,-1,-1,2,1,-1,-1,-1,105,2,0
20140201140584,1,1,20.1,3,1,5,110,0,0,0,-1,2,2,1,1,1,2,1,1,2370746,2,2,2,70,5,-1,-1,-1,2,-1,-1,-1,-1,140,2,0
20140201140587,1,1,30.700001,3,1,-1,210,0,0,0,-1,1,2,1,2,2,-1,-1,1,2003761,2,2,1,71,5,-1,1,2,1,2,1,1,2,220,-1,0
20140201140594,1,2,28.200001,3,5,-1,0,0,0,0,-1,1,2,2,-1,2,-1,-1,1,5902631,2,3,1,67,5,2,2,2,1,2,1,2,-1,180,-1,0
20140201140597,1,2,26.6,3,5,-1,30,10,0,0,-1,1,1,2,-1,1,2,2,1,2734512,1,4,2,64,5,2,1,2,1,2,-1,-1,2,155,-1,0
20140201140598,1,1,26.6,3,1,-1,20,20,0,0,-1,2,1,1,4,1,3,1,1,3294006,2,2,2,68,5,-2,-1,-1,2,-1,-1,-1,-1,175,-1,73
20140201140599,1,2,30.700001,3,3,-1,20,60,0,0,-1,1,1,1,4,1,2,2,1,1.07e+07,2,2,3,62,5,1,1,2,3,2,2,6,2,168,2,0
20140201140600,1,1,19.5,3,1,5,170,0,0,0,-1,1,2,1,7,1,1,1,1,5307993,2,1,3,60,5,-1,1,2,3,2,3,1,1,100,-1,0
20140201140604,1,1,38.299999,3,1,5,0,40,0,0,1,1,1,2,-1,1,3,2,1,2156525,2,4,1,65,5,-1,-1,-1,2,1,1,2,-1,230,2,0
20140201140607,1,1,33.700001,3,1,5,60,45,0,0,1,1,1,1,5,1,5,1,1,4842825,2,2,1,62,5,-1,1,2,1,1,1,2,2,184,2,0
20140201140612,1,1,23.200001,3,1,2,135,0,0,0,-1,2,2,1,2,1,2,1,1,6425297,2,2,2,70,5,-1,-1,-1,2,-1,-1,-1,-1,162,2,0
20140201140617,1,1,24.700001,3,1,-1,20,5,0,0,-1,1,1,2,-1,1,2,2,1,5706781,2,2,1,67,5,-1,1,2,1,2,1,2,2,158,-1,0
20140201140619,1,2,-1,3,5,5,60,0,-1,0,2,1,2,2,-1,1,1,1,1,3467174,1,3,1,-2,5,2,1,2,1,1,2,1,2,135,1,0
20140201140622,1,1,30.1,3,1,-1,60,0,0,0,-1,1,2,1,7,1,-2,2,1,2389219,2,4,1,70,5,-1,1,2,1,2,-2,-1,2,210,-1,0
20140201140624,1,1,42.299999,3,1,5,75,10,0,0,-1,1,1,2,-1,1,1,2,1,1.23e+07,2,3,2,67,5,-1,-1,-1,2,2,-1,-1,-1,270,2,0
20140201140625,1,1,21.799999,3,1,5,20,10,0,0,-1,1,1,1,5,1,1,2,1,5466242,2,2,1,66,5,-1,1,2,1,2,1,1,1,135,2,0
20140201140626,1,2,31.1,3,5,-1,15,0,0,0,-1,1,2,1,7,2,-1,-1,1,5801552,1,3,1,73,5,2,1,2,1,2,2,1,2,236,-1,0
20140201140627,1,1,22.6,3,1,-1,40,20,0,0,-1,1,1,1,3,1,2,1,1,5401616,2,2,1,59,5,-1,1,2,1,2,1,2,2,112,-1,0
20140201140633,1,1,27.4,3,1,5,30,20,0,0,-1,1,1,2,-1,2,-1,-1,1,1.39e+07,2,3,2,67,5,-1,-1,-1,2,2,-1,-1,-1,175,-1,0
20140201140635,1,1,27.299999,3,1,-1,60,0,0,0,-1,1,2,1,5,1,2,2,1,3159902,2,2,1,70,5,-1,1,2,1,2,1,2,2,190,-1,0
20140201140636,1,1,24.299999,3,1,-1,75,15,0,0,-1,1,1,2,-1,1,3,2,1,3432256,2,2,1,68,5,-1,1,2,1,2,1,2,2,160,-1,0
20140201140638,1,2,26.4,3,5,-1,20,5,0,0,2,1,1,2,-1,1,1,2,1,3004839,2,2,1,60,5,2,1,2,1,1,1,2,2,135,2,0
20140201140644,1,2,24.299999,3,3,-1,60,0,0,0,-1,2,2,2,-1,2,-1,-1,1,7469654,2,2,1,68,5,1,1,1,1,-1,2,1,2,160,-1,0
20140201140645,1,2,29.1,3,5,3,40,35,0,0,-1,1,1,1,2,1,2,2,1,1.30e+07,2,1,3,65,5,2,2,2,3,2,1,3,-1,175,2,0
20140201140647,1,2,27.1,3,3,-1,80,0,0,0,-1,2,2,1,2,1,1,1,1,4666403,2,4,1,62,5,1,1,2,1,-1,2,1,2,148,2,0
20140201140648,1,1,18.799999,3,1,5,25,10,0,0,-1,2,1,1,4,2,-1,-1,1,6177356,2,1,2,62,5,-1,1,2,1,-1,-1,-1,2,103,2,0
20140201140649,1,2,19.1,2,5,-1,45,53,0,0,-1,1,1,2,-1,1,3,2,1,2.14e+07,2,4,2,73,5,2,-1,-1,2,2,-1,-1,-1,145,2,0
20140201140650,1,2,31.1,3,5,-1,10,10,0,0,-1,2,1,1,2,2,-1,-1,1,9093360,1,4,1,66,5,2,1,2,1,-1,1,2,2,193,2,0
20140201140653,1,1,23.700001,3,1,5,30,0,0,0,-1,1,2,2,-1,1,1,2,1,4967527,2,3,1,70,5,-1,1,2,1,2,2,1,2,165,-1,0
20140201140659,1,1,20.9,3,1,5,135,0,0,0,-1,1,2,1,3,2,-1,-1,1,6959668,2,2,1,63,5,-1,1,2,1,2,1,3,2,118,2,0
20140201140667,1,1,21.6,3,1,-1,75,15,0,0,-1,1,1,1,5,1,1,2,1,5415324,2,2,1,65,5,-1,1,2,1,2,1,2,2,130,-1,0
20140201140677,1,1,26.6,3,1,5,20,30,0,0,-1,1,1,1,3,1,7,1,1,8272176,2,4,1,69,5,-1,2,2,1,2,2,1,-1,180,2,0
20140201140678,1,1,19.6,3,1,-1,40,10,0,0,2,1,1,2,-1,1,2,1,1,1.45e+07,2,2,2,67,5,-1,-1,-1,2,1,-1,-1,-1,125,2,0
20140201140680,1,3,28.9,3,2,5,90,20,0,0,-1,1,1,1,3,1,2,2,1,1.50e+07,2,3,1,62,5,-1,1,2,1,2,3,2,2,158,2,0
20140201140683,1,1,25.1,3,1,5,120,10,0,0,2,1,1,1,3,1,4,2,1,1.19e+07,2,3,2,67,5,-1,-1,-1,2,1,-1,-1,-1,160,-1,0
20140201140689,1,1,24.6,3,1,5,155,32,0,0,2,1,1,2,-1,1,5,2,1,2447002,2,1,3,61,5,-1,-1,-1,2,1,1,2,-1,130,2,0
20140201140690,1,1,20.4,3,1,-1,0,80,0,0,-1,1,1,1,3,1,3,2,1,3440857,2,2,1,67,5,-1,2,2,1,2,2,2,-1,130,2,0
20140201140692,1,2,25.799999,3,3,5,30,15,0,0,-1,1,1,2,-1,2,-1,-1,1,9380668,2,5,1,70,5,1,1,2,1,2,1,1,2,180,2,0
20140201140693,1,2,22.1,3,5,-1,30,0,0,0,-1,1,2,1,3,2,-1,-1,2,5359324,1,2,1,69,5,2,1,2,1,2,1,3,2,150,-1,0
20140201140695,1,1,25,3,1,5,120,3,0,0,-1,1,1,2,-1,1,-2,1,1,3894692,2,2,2,75,5,-1,1,2,1,2,-1,-1,2,200,2,0
20140201140697,1,1,30.5,3,1,-1,0,40,0,0,-1,2,1,2,-1,1,3,2,1,2688420,2,3,1,67,5,-1,1,2,1,-1,1,2,2,195,2,0
20140201140701,1,1,28.1,3,1,5,110,10,0,0,-1,1,1,1,1,1,4,2,1,5652090,2,2,1,69,5,-1,1,2,1,2,1,2,2,190,-1,0
20140201140707,1,1,26.4,3,1,5,45,10,0,0,-1,2,1,1,2,1,1,2,1,8467557,2,2,3,60,5,-1,1,2,1,-1,2,1,2,135,-1,0
20140201140708,1,1,31.5,3,1,-1,120,0,0,0,-1,1,2,1,2,2,-1,-1,1,5245780,2,4,1,66,5,-1,1,2,1,2,1,6,2,195,-1,0
20140201140710,1,2,24.200001,3,5,5,45,0,0,0,-1,1,2,1,2,2,-1,-1,1,3073342,1,3,1,66,5,2,1,2,1,2,1,6,2,150,1,0
20140201140719,1,1,28.799999,3,1,-1,40,10,0,0,-1,1,1,1,6,1,3,2,1,5349193,2,3,1,69,5,-1,1,2,1,2,5,3,2,195,-1,0
20140201140726,1,1,23,3,1,5,65,0,0,0,-1,1,2,2,-1,1,2,2,1,3226280,2,3,1,69,5,-1,1,2,1,2,1,6,2,156,-1,0
20140201140728,1,1,21.9,3,1,5,110,30,0,0,-1,2,1,1,1,1,2,1,1,3637705,2,3,1,67,5,-1,1,2,1,-1,1,3,1,140,2,0
20140201140731,1,1,42,3,1,-1,105,0,0,0,1,1,1,1,7,1,2,2,1,8048715,2,-2,2,68,5,-2,-1,-1,2,1,-1,-1,-1,276,2,73
20140201140733,1,1,23.6,3,1,5,165,0,0,0,-1,2,2,2,-1,2,-1,-1,1,6794111,2,2,2,68,5,-1,-1,-1,2,-1,-1,-1,-1,155,-1,0
20140201140736,1,1,19.5,3,1,-1,94,5,0,0,-1,2,1,1,7,1,1,2,1,4027406,2,2,1,66,5,-1,1,2,1,-1,1,2,2,121,-1,0
