@relation '1year-weka.filters.unsupervised.instance.SubsetByExpression-Enot ismissing(ATT20)'

@attribute Attr1 numeric
@attribute Attr2 numeric
@attribute Attr3 numeric
@attribute Attr4 numeric
@attribute Attr5 numeric
@attribute Attr6 numeric
@attribute Attr7 numeric
@attribute Attr8 numeric
@attribute Attr9 numeric
@attribute Attr10 numeric
@attribute Attr11 numeric
@attribute Attr12 numeric
@attribute Attr13 numeric
@attribute Attr14 numeric
@attribute Attr15 numeric
@attribute Attr16 numeric
@attribute Attr17 numeric
@attribute Attr18 numeric
@attribute Attr19 numeric
@attribute Attr20 numeric
@attribute Attr21 numeric
@attribute Attr22 numeric
@attribute Attr23 numeric
@attribute Attr24 numeric
@attribute Attr25 numeric
@attribute Attr26 numeric
@attribute Attr27 numeric
@attribute Attr28 numeric
@attribute Attr29 numeric
@attribute Attr30 numeric
@attribute Attr31 numeric
@attribute Attr32 numeric
@attribute Attr33 numeric
@attribute Attr34 numeric
@attribute Attr35 numeric
@attribute Attr36 numeric
@attribute Attr37 numeric
@attribute Attr38 numeric
@attribute Attr39 numeric
@attribute Attr40 numeric
@attribute Attr41 numeric
@attribute Attr42 numeric
@attribute Attr43 numeric
@attribute Attr44 numeric
@attribute Attr45 numeric
@attribute Attr46 numeric
@attribute Attr47 numeric
@attribute Attr48 numeric
@attribute Attr49 numeric
@attribute Attr50 numeric
@attribute Attr51 numeric
@attribute Attr52 numeric
@attribute Attr53 numeric
@attribute Attr54 numeric
@attribute Attr55 numeric
@attribute Attr56 numeric
@attribute Attr57 numeric
@attribute Attr58 numeric
@attribute Attr59 numeric
@attribute Attr60 numeric
@attribute Attr61 numeric
@attribute Attr62 numeric
@attribute Attr63 numeric
@attribute Attr64 numeric
@attribute class {0,1}

@data
0.11207,0.66136,0.030756,1.0488,-16.834,0.03028,0.14429,0.51203,3.0571,0.33864,0.15673,0.22918,0.074325,0.14429,1062.4,0.34357,1.512,0.14429,0.047199,17.936,?,0.15517,0.036657,0.14429,0.22796,0.29484,12.474,0.090554,3.1864,0.20497,0.050675,79.568,4.5873,4.367,0.16897,3.0571,16.496,0.36956,0.055271,0.073761,0.09259,0.050757,73.298,55.362,0.74599,0.81025,18.985,0.072244,0.023631,0.99849,0.62961,0.218,0.99706,1.0881,47.241,0.055271,0.33093,0.95288,0.091319,20.35,6.593,75.171,4.8556,9.0012,0
0.25803,0.13499,0.54929,5.069,107.07,0.6844,0.27793,6.1911,1.2931,0.83576,0.27793,2.0588,0.25953,0.27793,154.23,2.3666,7.4077,0.27793,0.22579,29.899,1.1036,0.28149,0.20961,0.74837,0.83576,2.2191,2.957,1.7398,4.9773,0.10898,0.22579,51.761,7.0517,2.0852,0.28149,1.2592,?,0.83576,0.22868,1.3225,0.013739,0.22868,149.96,120.07,2.5589,4.322,38.663,0.23995,0.19493,5.069,0.13499,0.14181,2.6472,2.6472,52127,0.22667,0.30873,0.77333,0,12.208,3.04,40.028,9.1186,3.8989,0
0.043971,0.67292,-0.075289,0.81345,-71.615,0.005869,0.055272,0.48606,1.3897,0.32708,0.089387,0.13695,0.082212,0.055272,2149.7,0.16979,1.4861,0.055272,0.039771,43.161,1.2253,0.088007,0.031639,0.10218,0.20515,0.15299,2.5797,-0.11209,4.2299,0.48299,0.063811,114.52,3.1873,1.9116,0.10339,1.3897,0.67145,0.57128,0.074393,0.015434,0.1526,0.063326,84.589,41.428,0.26756,0.40627,46.63,0.029024,0.020885,0.48788,0.40359,0.31375,0.48695,0.85051,-1278.2,0.074393,0.13443,0.96056,0.74661,8.4567,8.8105,106,3.4434,2.069,0
0.021455,0.74085,-0.017368,0.91128,-76.259,0,0.021455,0.34979,0.46606,0.25915,0.021455,0.10959,0.063923,0.021455,9076.6,0.040213,1.3498,0.021455,0.046034,39.867,0.88784,0,0.046034,0.10082,0.22188,0.040213,?,-0.02114,4.4701,1.5886,0.10435,207.15,1.762,0.4656,0.000191,0.46606,0.2343,0.80329,0.00041,0.017787,2.962,0,136.99,97.121,0.42146,0.65125,53.866,-0.008337,-0.017889,0.2408,0.19577,0.56754,0.31542,0.97772,-512.73,0.25989,0.08279,0.74307,2.0998,9.1554,3.7582,153.32,2.3807,0.56726,0
0.35594,0.35364,0.47463,2.3661,-15.635,0.009535,0.44078,1.8278,2.0744,0.64636,0.46586,1.2686,0.2191,0.44078,283.99,1.2852,2.8278,0.44078,0.21248,92.527,?,0.45896,0.17158,0.44078,0.39504,1.0454,18.298,2.6677,3.5292,0.15938,0.22064,78.075,4.675,4.5931,0.45016,2.0744,?,0.64636,0.217,0.12009,0.024938,0.22125,137.3,44.777,0.67686,0.85254,118.17,0.44523,0.21462,2.3246,0.34744,0.21391,3.6329,3.6329,1605.3,0.217,0.55068,0.78973,0,3.9448,8.1516,61.133,5.9706,11.659,0
-0.020746,0.5624,0.25727,1.4669,-1.2441,0.025206,-0.017145,0.73236,1.0123,0.41188,-0.017145,-0.031118,0.015643,-0.017145,6674.2,0.054688,1.7781,-0.017145,-0.00872,45.237,0.95772,-0.015885,-0.010551,0.068408,0.41188,0.048286,-0.081783,1.3417,4.4983,0.2696,-0.00872,103.54,3.5252,-0.028244,-0.015885,1.9918,49.392,0.42331,-0.008079,0.095187,0.5775,-0.008079,140.3,95.067,-0.085132,1.0247,45.794,-0.063786,-0.032442,1.4371,0.55097,0.28367,2.1479,2.2075,8103,0.01216,-0.050368,0.98784,0.027751,8.0685,3.8394,102.28,3.5686,10.254,0
0.044137,0.34613,0.20531,2.0124,28.063,0.11627,0.055831,1.7602,1.0634,0.60928,0.055831,0.2753,0.10414,0.055831,1099.4,0.33201,2.8891,0.055831,0.050594,40.924,0.98299,0.064948,0.039997,0.14211,0.60928,0.29823,0.62589,0.34687,4.6818,0.26413,0.050594,71.334,5.1168,0.18764,0.064948,1.1239,1.9841,0.75261,0.058856,0.29567,0.091745,0.058856,115.15,74.23,0.35673,1.4023,43.52,0.00586,0.00531,1.179,0.2028,0.19543,1.0294,1.2715,9867.9,0.059645,0.072442,0.94035,0.23525,8.9189,4.9172,67.079,5.4414,1.8644,0
0.16689,0.14923,0.52187,4.4972,100.83,0.37373,0.20728,5.4213,1.1752,0.809,0.20728,1.3891,0.15784,0.20728,230.86,1.581,6.7012,0.20728,0.13867,41.262,1.1958,0.20621,0.11165,0.46845,0.809,1.3103,1.6212,1.5867,5.3096,-0.018192,0.13867,42.823,8.5235,1.3818,0.20621,1.5037,?,0.809,0.13795,1.2135,0.02089,0.13795,119.65,78.39,0.98764,3.3648,48.491,0.17756,0.11879,4.4972,0.14923,0.11732,2.4597,2.4597,106450,0.14909,0.20629,0.85091,0,8.846,4.6562,36.439,10.017,4.5448,0
0.050331,0.97912,0.026659,1.0302,-331.57,-0.16417,0.050331,0.021328,0.74119,0.020883,0.050366,0.056987,0.092741,0.050331,5199.1,0.070205,1.0213,0.050331,0.067906,341.38,0.74383,-0.002818,0.067906,0.0311,0.01753,0.070205,-79.636,0.29574,4.1278,1.3095,0.067954,433.85,0.84131,0.75889,-0.001858,0.74119,2.2584,0.1168,-0.002506,0.010607,2.0936,-0.003802,443.45,102.07,0.072605,0.24528,340.53,-0.021226,-0.028638,0.92926,0.8832,1.1886,0.23166,1.2957,357.82,-0.002506,2.4102,0.93664,4.5933,1.0692,3.576,434.93,0.83921,8.2221,0
0.052902,0.44571,0.25801,1.5899,-30.874,0.18339,0.068457,1.0527,1.0007,0.46921,0.068457,0.15652,0.035272,0.068457,1446.4,0.25236,2.2436,0.068457,0.021468,60.382,1.151,0.078723,0.01659,0.21701,0.46921,0.21746,0.24704,0.84704,4.1586,0.12079,0.021468,50.097,7.2858,0.17662,0.078723,3.3118,20.154,0.47754,0.024687,0.13836,0.11938,0.024687,72.669,12.287,0.10028,0.38378,60.423,0.034702,0.010882,1.5602,0.43738,0.13725,1.5404,1.5677,3717.5,0.000682,0.11275,0.99932,0.017751,6.0448,29.707,50.063,7.2908,10.469,0
0.002502,0.50945,0.12221,1.2906,3.5517,-0.18034,0.000921,0.96319,1.4865,0.49069,0.006605,0.002189,0.042393,0.000921,2950.8,0.12369,1.9629,0.000921,0.00062,26.557,1.6957,0.003791,0.001683,-0.062516,0.32599,0.1268,0.6669,0.26733,3.855,0.28949,0.004443,103.25,3.5353,2.9188,-0.000528,1.4865,?,0.49069,-0.000355,0.18812,0.25774,0.00255,113.86,87.305,0.023131,1.0334,26.548,-0.058304,-0.039223,1.0655,0.42062,0.28286,1.0733,1.0733,875.23,-0.000355,0.005098,0.99939,0,13.744,4.1807,103.28,3.534,3.2515,0
0.1264,0.66649,0.30065,1.4691,10.669,0,0.15707,0.5004,2.7211,0.33351,0.16861,0.24507,0.065976,0.15707,1355.1,0.26936,1.5004,0.15707,0.057724,29.994,1.111,0.14836,0.046452,0.29435,0.27291,0.22334,12.855,5.1473,3.9165,0.22513,0.058962,90.686,4.0249,3.8706,0.14141,2.7211,34.928,0.35407,0.051967,0.086022,0.13006,0.054522,118.91,88.912,0.56528,1.1202,31.638,0.12591,0.04627,1.4128,0.64094,0.24846,5.7099,6.0618,2480.5,0.051967,0.379,0.94304,0.061635,12.169,4.1052,85.974,4.2455,46.587,0
0.026701,0.23354,0.27396,3.659,23.027,0.026701,0.037512,3.1944,1.0496,0.74601,0.037512,0.36408,0.10309,0.037512,727.85,0.50148,4.282,0.037512,0.033019,65.544,?,0.054716,0.023503,0.037512,0.74601,0.45518,0.50553,0.43974,4.1086,0.19423,0.033019,34.746,10.505,0.23429,0.054716,1.1571,1.3255,0.87652,0.048162,0.18141,0.057163,0.048162,115.12,49.573,0.13088,1.679,68.797,-0.024886,-0.021905,1.6143,0.10303,0.095194,1.1974,1.4069,3517.6,0.047291,0.035791,0.95271,0.17494,5.5688,7.3629,33.103,11.026,1.8235,0
0.32186,0.24572,0.25292,2.4805,25.59,0,0.40503,3.0696,2.0218,0.75428,0.41367,2.3708,0.26541,0.40503,167.14,2.1837,4.0696,0.40503,0.20033,23.495,1.233,0.40112,0.1592,0.68597,0.59969,1.8453,46.416,0.43892,3.5098,0.1058,0.20461,37.984,9.6093,6.6807,0.38018,2.0218,?,0.75428,0.18804,0.27671,0.015376,0.1984,67.969,44.474,2.4732,1.7187,28.936,0.26955,0.13332,1.7245,0.17084,0.10407,1.309,1.309,818.08,0.18804,0.42672,0.80385,0,15.535,8.207,30.842,11.835,3.5086,0
0.1029,0.49395,0.34056,1.8515,11.682,0,0.12706,1.0245,4.1966,0.50605,0.13739,0.31771,0.036287,0.12706,1183.9,0.3083,2.0245,0.12706,0.030278,17.81,1.1401,0.13602,0.024519,0.2147,0.46598,0.25937,13.167,1.3124,3.0961,0.092404,0.032739,35.955,10.151,8.2195,0.13662,4.1966,5.6989,0.60006,0.032555,0.27761,0.10211,0.032413,54.749,36.939,0.50251,1.3395,18.409,0.1108,0.026403,1.4992,0.39994,0.098508,1.9501,2.3124,424.95,0.032555,0.20333,0.96973,0.18577,20.495,9.8812,34.785,10.493,16.172,0
0.064991,0.74858,-0.03573,0.9069,-27.308,0,0.084361,0.33587,2.2422,0.25142,0.10944,0.21982,0.048978,0.084361,2488,0.1467,1.3359,0.084361,0.037624,18.707,?,0.10601,0.028985,0.084361,0.23482,0.12083,4.2271,-0.054804,3.6188,0.3212,0.04216,66.081,5.5235,2.8317,0.12247,2.2422,0.63901,0.61623,0.054619,0.095374,0.18979,0.047282,50.697,31.99,0.56554,0.60745,19.788,0.080558,0.035928,0.46493,0.38377,0.18104,0.38564,0.9452,-148.52,0.054619,0.25849,0.96248,1.451,19.511,11.41,62.472,5.8426,3.4392,0
0.007894,0.20562,0.30307,5.1008,139.57,0,0.007894,3.8632,0.79041,0.79438,0.01985,0.10681,0.057741,0.007894,1644.5,0.22196,4.8632,0.007894,0.009987,41.798,0.92903,0,0.009987,-0.049943,0.11204,0.22196,0,0.48644,3.8288,0.037841,0.021318,46.353,7.8744,2.8302,0.026807,0.79041,?,0.79438,0.033915,2.3987,0.18159,0,92.215,50.417,0.087208,3.876,56.77,-0.037746,-0.047755,1.8333,0.073905,0.12699,1.275,1.275,2043.1,0.26373,0.009937,0.75662,0,8.7324,7.2396,34.128,10.695,1.2687,0
0.07147,0.46004,-0.02158,0.91053,-58.077,0,0.088997,1.1737,1.1662,0.53996,0.10907,0.36896,0.16993,0.088997,847.31,0.43077,2.1737,0.088997,0.076313,43.012,1.5569,0.093364,0.061284,0.1346,0.13282,0.39267,4.6513,-0.027654,4.6354,0.38702,0.09343,79.68,4.5808,2.4019,0.061258,1.1662,0.58627,0.68018,0.052527,0.042809,0.075712,0.080057,65.509,22.497,0.52006,0.34081,45.396,-0.015812,-0.013558,0.47742,0.24121,0.2183,0.69193,0.87162,-932.14,0.052527,0.13236,0.92696,0.25969,8.4861,16.224,75.495,4.8348,1.4944,0
0.055635,0.15048,0.46098,4.1613,40.6,0,0.063929,5.6453,2.0595,0.84952,0.064883,0.43841,0.067573,0.063929,394.68,0.9248,6.6453,0.063929,0.031041,39.021,1.1002,0.06356,0.027013,0.073257,0.79617,0.86969,66.637,1.1724,3.4104,-0.04707,0.031504,24.799,14.718,14.262,-0.086694,2.0595,?,0.84952,-0.042094,1.7465,0.036139,0.030861,62.407,23.385,0.25268,2.6514,37.445,-0.011679,-0.005671,4.0323,0.14582,0.067942,2.1605,2.1605,1186,-0.042095,0.06549,0.97112,0,9.3539,15.608,25.843,14.124,5.2378,0
0.13115,0.26034,0.13318,1.6443,3.4018,0,0.16358,2.8411,1.6406,0.73966,0.16633,0.79136,0.15706,0.16358,368.77,0.98976,3.8411,0.16358,0.099707,26.219,1.17,0.16612,0.079943,0.32127,0.46717,0.86522,60.366,0.20176,3.9071,0.093101,0.10063,50.218,7.2684,5.7709,0.13818,1.6406,?,0.73966,0.084224,0.53034,0.033349,0.10126,51.229,25.01,1.1129,1.0742,28.631,0.072022,0.0439,1.3055,0.20671,0.13758,1.1205,1.1205,1075.3,0.084224,0.17732,0.902,0,13.921,14.594,45.988,7.9368,2.4853,0
0.063996,0.5983,0.118,1.2778,-22.55,0.069641,0.0813,0.66578,1.076,0.39834,0.0813,0.19138,0.088067,0.0813,1687.2,0.21634,1.6714,0.0813,0.055317,29.77,1.3468,0.099335,0.043543,0.089624,0.39834,0.18741,0.72727,0.2581,4.4356,0.40173,0.055317,113.52,3.2152,0.16603,0.099335,1.4991,2.4379,0.57182,0.067588,0.20842,0.13338,0.067588,112.82,83.048,0.53387,0.99559,32.033,0.051202,0.034838,0.90726,0.42482,0.31102,0.87128,1.2507,3216.9,0.070661,0.16066,0.92934,0.43552,12.261,4.395,105.5,3.4597,3.2147,0
0.063342,0.62292,-0.010421,0.96401,-13.223,0.17067,0.089237,0.60535,1.0688,0.37708,0.089237,0.30817,0.072059,0.089237,1831.8,0.19925,1.6053,0.089237,0.051808,10.064,0.9387,0.10843,0.036774,0.22761,0.37708,0.15768,0.67278,-0.014456,4.4388,0.29005,0.051808,65.583,5.5655,0.17406,0.10843,1.7506,0.69495,0.71043,0.062948,0.42584,0.14291,0.062948,33.023,22.959,1.3337,0.8,10.756,0.073545,0.042698,0.44814,0.28957,0.17968,0.52311,0.98554,-286.2,0.064353,0.16798,0.93565,0.88401,36.267,15.898,61.362,5.9483,2.3895,0
0.028751,0.54232,-0.063115,0.8834,-228.99,0,0.028751,0.84394,2.6541,0.45768,0.073843,0.053116,0.37991,0.028751,196.31,1.8593,1.8439,0.028751,0.010833,25.261,1.0786,0,0.010833,0.10724,0.42698,1.8593,0,-0.12095,3.8607,0.19702,0.02254,143.01,2.5522,2.5474,0.06772,2.6541,?,0.45768,0.025515,0.052192,0.018454,0,61.874,36.613,0.15652,0.54405,48.531,-0.97958,-0.36908,0.88172,0.54129,0.39182,0.87708,0.87708,-458.01,0.4795,0.062818,0.54437,0,14.449,9.969,74.439,4.9033,5.0862,0
0.028251,0.68976,-0.068989,0.87486,-207.22,-0.010284,0.028251,0.44978,1.2118,0.31024,0.031703,0.051247,0.20887,0.028251,994.68,0.36695,1.4498,0.028251,0.023314,57.352,0.98257,0,0.023314,0.034997,0.29821,0.36695,0,-0.13325,4.9387,0.56288,0.044575,293.74,1.2426,0.9931,0.023224,1.2118,2.6252,0.42142,0.019165,0.023834,0.10225,0,141.31,83.959,0.14837,0.52946,101.46,-0.22486,-0.18556,0.6992,0.55127,0.80478,0.59925,0.814,-5990.2,0.43472,0.091062,0.57265,0.35837,6.3642,4.3474,166.05,2.1982,2.3406,0
0.13716,0.92397,-0.092999,0.66362,-398.66,-0.16399,0.13716,0.078045,0.69377,0.072111,0.13716,0.49612,2.1192,0.13716,2028.1,0.17997,1.0823,0.13716,1.748,0,0.49207,-0.038186,1.748,-0.16399,0.072111,0.17997,-3.3762,-0.1139,3.4475,11.155,1.748,892.22,0.40909,-0.041328,-0.038186,0.30346,0.28335,0.71961,-0.48665,0.17619,-3.3511,-0.48665,626.86,626.86,?,0.66362,0,-0.067307,-0.85778,0.19857,0.27647,2.4444,0.088314,0.88131,-260.59,-0.4414,1.9021,1.4414,8.9792,?,0.58227,1286,0.28382,0.096098,0
0.096315,0.84589,0.45061,2.6567,28.116,-0.00146,0.12411,0.18219,1.9034,0.15411,0.14878,0.45629,0.08367,0.12411,1938.7,0.18827,1.1822,0.12411,0.065203,58.632,1.7634,0.12403,0.050602,0.27123,0.094855,0.15542,5.0276,1.6244,3.8293,0.44441,0.078164,54.384,6.7115,2.1581,0.077915,1.9034,0.76909,0.69611,0.040935,0.018488,0.17714,0.065161,137.6,78.971,0.31501,1.5326,61.134,0.088878,0.046694,0.85425,0.27199,0.149,0.55555,2.5094,3041.7,0.040935,0.62497,0.93756,3.5169,6.2253,4.6219,52.158,6.998,6.8615,0
0.019277,0.1886,0.4689,3.4863,60.472,0.038512,0.024123,4.2523,1.0042,0.80196,0.024123,0.12791,0.052175,0.024123,945.23,0.38615,5.3023,0.024123,0.017283,60.941,0.9596,0.016276,0.013811,0.047547,0.80196,0.36045,0.1171,1.369,4.2135,0.026583,0.017283,49.527,7.3698,0.086303,0.016276,1.4197,?,0.80196,0.011661,0.85928,0.095421,0.011661,129.56,68.616,0.082718,2.2506,61.199,-0.032427,-0.023232,3.4863,0.1886,0.13569,2.3415,2.3415,7666.6,0.004215,0.024037,0.99578,0,5.9894,5.3194,49.318,7.401,4.0753,0
0.22252,0.59596,-0.11493,0.80386,-21.359,0,0.22252,0.67797,5.0269,0.40404,0.23055,0.37975,0.050528,0.22252,856.4,0.4262,1.678,0.22252,0.044266,11.706,1.4194,0.2305,0.044266,0.35826,0.38516,0.4262,28.73,-0.21727,4.2083,0.11757,0.044362,44.826,8.1425,8.006,0.25565,5.0269,31.279,0.41395,0.050856,0.017065,0.075827,0.045854,33.475,21.77,1.3803,0.52873,12.333,0.19903,0.039592,0.79038,0.58596,0.12281,0.76383,0.78255,-1856.5,0.050856,0.55074,0.95597,0.024515,31.182,16.766,42.547,8.5788,9.5032,0
0.048608,0.66565,0.029796,1.0448,-39.683,-0.23368,0.090015,0.50229,2.7465,0.33435,0.13682,0.13523,0.054443,0.090015,1624.9,0.22463,1.5023,0.090015,0.032775,39.87,1.9168,0.13593,0.017698,0.10331,-0.18346,0.16243,2.9043,0.097837,3.5771,0.23051,0.04807,95.53,3.8208,3.8208,0.20319,2.7465,?,0.33435,0.073983,0.054281,0.11353,0.049493,87.62,47.75,0.16202,0.59406,43.056,0.076421,0.027825,1.0448,0.66565,0.26173,1.0978,1.0978,112.53,0.073983,0.14538,0.96765,0,9.1547,7.6439,88.462,4.126,9.0181,0
0.22779,0.55683,0.22375,1.4017,4.9679,0,0.28702,0.79589,2.7493,0.44317,0.33585,0.51529,0.11196,0.28702,660.28,0.5528,1.7959,0.28702,0.1044,24.454,1.1664,0.3336,0.082854,0.36893,0.26026,0.44642,6.8322,1.0206,3.5638,0.17563,0.1098,83.927,4.349,4.3504,0.32683,2.7493,?,0.44317,0.11888,0.14433,0.052374,0.12134,92.983,68.529,1.2367,1.071,27.753,0.31281,0.11378,1.4022,0.55701,0.22994,2.0214,2.0214,819.6,0.11888,0.51399,0.89609,0,14.926,5.3262,73.95,4.9358,12.54,0
0.061591,0.72679,0.064794,1.1103,-22.235,0,0.089305,0.37591,3.3187,0.27321,0.11153,0.15207,0.032581,0.089305,2453.4,0.14877,1.3759,0.089305,0.026909,5.0473,?,0.10911,0.018559,0.089305,0.067081,0.11064,4.9099,0.18622,3.163,0.219,0.033332,68.378,5.338,4.3131,0.18398,3.3187,4.411,0.41063,0.055438,0.3599,0.18937,0.032876,48.468,43.421,1.3421,1.0322,5.3436,0.090287,0.027205,0.89716,0.58725,0.18734,0.78519,1.1801,94.302,0.055438,0.22544,0.97331,0.50298,72.316,8.4061,64.587,5.6513,9.5378,0
0.00105,0.21438,0.31839,2.4852,18.153,0.030793,0.001622,3.2555,1.0019,0.69789,0.001622,0.007568,0.029337,0.001622,1852.8,0.197,4.6647,0.001622,0.001127,61.893,0.964,0.008019,0.000729,0.045683,0.69789,0.19433,0.055811,0.68144,4.6937,0.13241,0.001127,54.462,6.702,0.037404,0.008019,1.4588,?,0.69789,0.00557,0.12902,0.14494,0.00557,128.07,66.181,0.004301,1.3466,62.013,-0.03259,-0.02264,2.4852,0.21438,0.14921,1.4937,1.4937,15726,0.00193,0.001504,0.99807,0,5.8973,5.5151,54.356,6.7149,3.0809,0
0.054177,0.034925,0.66145,19.939,382.02,0.10892,0.078149,26.551,1.1151,0.9273,0.078149,2.2376,0.19903,0.078149,100.22,3.642,28.633,0.078149,0.12228,59.014,1.3681,0.067559,0.084773,0.1562,0.9273,2.9556,1.1788,2.1785,5.1106,-0.66035,0.12228,22.242,16.41,1.9344,0.067559,0.67156,?,0.9273,0.10571,13.14,0.009847,0.10571,135.62,76.602,0.52432,16.981,65.805,0.018512,0.028966,19.939,0.034925,0.060937,3.0541,3.0541,85321,0.1032,0.058424,0.8968,0,6.185,4.7649,19.947,18.299,2.1049,0
0.14805,0.30769,0.17536,1.8149,-0.43804,0.14827,0.18609,2.25,1.3615,0.69231,0.19041,0.86469,0.19905,0.18609,414.41,0.88076,3.25,0.18609,0.13668,37.657,1.0606,0.15261,0.10874,0.44684,0.6731,0.75714,35.298,0.28775,5.4751,0.22599,0.13668,73.018,5.0364,3.5225,0.28576,1.3615,2.7041,0.7848,0.20989,0.16776,0.043179,0.11209,95.026,57.37,1.054,1.1622,47.304,0.067693,0.049719,1.2693,0.2152,0.19856,1.136,1.2877,1.8149,0.20989,0,0.7762,0.13359,9.6929,6.3623,57.693,6.3266,2.2341,0
-0.046165,0.8466,-0.033001,0.92569,-123.55,-0.11739,-0.027911,0.14373,0.98822,0.12169,-0.027911,-0.062852,0.015229,-0.027911,20296,0.017984,1.1812,-0.027911,-0.027918,107.27,1.1529,-0.043508,-0.046177,-0.10364,0.12169,-0.003578,-0.43006,-0.056036,4.6513,0.84193,-0.027918,160.22,2.2781,-0.051391,-0.043508,1.0865,0.29128,0.52421,-0.043519,0.023537,-74.935,-0.043519,146.26,38.991,-0.15712,0.26403,106.01,-0.086644,-0.086666,0.48556,0.44408,0.43896,0.20662,0.89011,-1478.4,-0.01192,-0.37938,1.0119,3.3079,3.4025,9.3612,162.13,2.2513,1.6976,0
-0.009092,0.85932,0.32187,1.5502,-8.6075,-0.051727,-0.002334,0.13911,1.0002,0.11954,-0.002334,-0.003991,0.002528,-0.002334,33758,0.010812,1.1637,-0.002334,-0.000635,40.096,1.0301,0.00956,-0.002474,-0.058812,0.11954,0.002949,0.02602,3.4547,3.9505,0.22823,-0.000635,58.112,6.281,0.011125,0.00956,3.7138,1.8339,0.3939,0.002602,0.045112,1.3335,0.002602,87.451,47.354,-0.022522,0.86014,40.103,-0.002065,-0.000562,1.0553,0.58496,0.15921,1.283,4.2278,2872.3,0.000174,-0.076057,0.99983,2.2952,9.1031,7.7079,58.101,6.2821,39.442,0
0.17121,0.53344,0.37813,1.7088,22.979,0,0.21629,0.87462,4.5816,0.46656,0.21998,0.40545,0.055565,0.21629,764.82,0.47724,1.8746,0.21629,0.047208,7.6969,?,0.21896,0.037369,0.21629,0.27906,0.39274,59.263,4.2759,2.9575,0.10706,0.048013,44.943,8.1214,8.1214,0.24931,4.5816,?,0.46656,0.054416,0.094453,0.06912,0.047792,68.608,60.911,1.7721,1.5277,8.1399,0.18067,0.039434,1.7088,0.53344,0.12313,5.2759,5.2759,342.84,0.054416,0.36696,0.9529,0,47.422,5.9924,42.498,8.5887,51.809,0
0.32091,0.33759,0.30424,1.9428,25.28,0.003516,0.32091,1.9622,2.8622,0.66241,0.32159,0.99441,0.1126,0.32091,382.32,0.95469,2.9622,0.32091,0.11212,4.9351,1.4089,0,0.11212,0.53415,0.63179,0.95469,0,0.81556,3.6987,0.041991,0.24912,53.309,6.8469,6.5451,0.001824,2.8622,?,0.66241,0.000637,1.016,8.0994,0,38.139,33.204,8.2923,1.8228,6.3928,-0.001389,-0.000485,1.8571,0.32271,0.14605,1.7757,1.7757,1520.4,0.22802,0.48445,0.77508,0,73.96,10.993,41.153,8.8692,7.6725,0
0.34209,0.52479,0.036564,1.0737,8.1736,0.34209,0.42614,0.88171,1.3044,0.46271,0.42614,0.8593,0.25978,0.42614,413.36,0.883,1.9055,0.42614,0.2389,0.85922,?,0.4434,0.19178,0.42614,0.46271,0.72284,3.2424,0.078208,4.296,0.22374,0.2389,132.36,2.7576,0.84492,0.4434,1.8242,18.295,0.49159,0.24858,0.25783,0.035896,0.24858,82.794,81.935,81.468,1.0653,1.1208,0.40615,0.2277,1.0147,0.49591,0.36264,0.98971,1.0515,722.83,0.23336,0.7393,0.76664,0.062406,424.8,4.4548,101.48,3.5969,3.8153,0
0.13415,0.49439,-0.041803,0.91261,-40.724,-0.046656,0.1515,1.0227,1.0774,0.50561,0.1515,0.31672,0.09924,0.1515,870.13,0.41948,2.0227,0.1515,0.072499,29.085,1.3855,0.15033,0.064197,-0.029001,0.50561,0.38438,0.77508,-0.074191,4.7247,0.20633,0.072499,90.02,4.0546,0.30408,0.15033,2.1313,16.843,0.52164,0.071939,0.1421,0.07882,0.071939,64.378,35.293,0.80564,0.56451,31.336,0.094451,0.045198,0.88302,0.47836,0.24663,0.89736,0.92581,-2217.6,0.071853,0.26533,0.92815,0.031709,12.55,10.342,83.552,4.3685,3.7088,0
0.056831,0.52259,0.092161,1.1764,-75.762,0,0.058335,0.91355,1.3061,0.47741,0.058335,0.11163,0.044665,0.058335,3269.8,0.11163,1.9136,0.058335,0.044665,84.005,1.333,0,0.043513,0.1124,0.2389,0.10875,?,0.23922,3.8003,0.33372,0.10277,162.93,2.2403,2.2403,0.016785,1.3061,?,0.47741,0.012852,0.23857,?,0,136.96,52.953,0.18906,0.60115,93.715,0,0,1.1764,0.52259,0.44637,1.2392,1.2392,581.93,0.10361,0.11904,0.8933,0,4.345,6.8929,146.04,2.4992,3.3902,0
0.00615,0.8623,-0.15219,0.65595,-137.3,-0.068415,0.00615,0.15969,0.89488,0.1377,0.00715,0.013903,0.060004,0.00615,5861.5,0.062271,1.1597,0.00615,0.006873,42.679,1.0725,0,0.006873,0.036295,-0.003452,0.062271,0,-0.21441,4.9295,0.94932,0.012999,223.64,1.6321,0.83726,0.024949,0.89488,0.45241,0.5478,0.02788,0.029792,0.60453,0,112.98,70.299,0.058776,0.41941,52.9,-0.047546,-0.053132,0.3365,0.44236,0.61271,0.19399,0.77173,-12939,0.19321,0.044663,0.81869,2.9782,8.5523,5.1921,180.43,2.0229,1.2607,0
